route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
auto_neuron_FinEval_neurons_management_accounting_12,neuron,FinEval,management_accounting,同一控制下企业合并进行过程中发生的各项直接相关费用，一般应于发生时计入____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,calculation_or_measurement,measurement_rule,同一控制下企业合并进行过程中发生的各项直接相关费用，一般应于发生时计入____。|同一控制下企业合并进行过|程中发生的各项直接相关费|一般应于发生时计入,,同一控制下企业合并进行过程中发生的各项直接相关费用，一般应于发生时计入____。 A. 项目成本 | B. 管理费用 | C. 财务费用 | D. 研发费用 答案:B
auto_neuron_FinEval_neurons_management_accounting_13,neuron,FinEval,management_accounting,什么是成本管理的主要任务？,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,什么是成本管理的主要任务？|什么是成本管理的主要任务,,什么是成本管理的主要任务？ A. 确定产品的售价 | B. 控制企业的成本水平 | C. 分析企业的盈利能力 | D. 评估企业的市场占有率 答案:B
auto_neuron_FinEval_neurons_management_accounting_15,neuron,FinEval,management_accounting,多次交换实现企业合并的交易的合并成本应该是____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,calculation_or_measurement,measurement_rule,多次交换实现企业合并的交易的合并成本应该是____。|多次交换实现企业合并的交|易的合并成本应该是,,多次交换实现企业合并的交易的合并成本应该是____。 A. 购买日的历史成本 | B. 购买日支付的非货币性资产的公允价值 | C. 购买日支付的非货币性资产的实际价值 | D. 每一购买日单项交易成本之和 答案:D
auto_neuron_FinEval_neurons_management_accounting_16,neuron,FinEval,management_accounting,合并会计报表关于抵销分录表述正确的是____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,concept,same_domain,合并会计报表关于抵销分录表述正确的是____。|合并会计报表关于抵销分录|表述正确的是,,合并会计报表关于抵销分录表述正确的是____。 A. 抵销分录有时也用于编制个别会计报表 | B. 抵销分录可以记入账簿 | C. 编制抵销分录是为了将母公司个别会计报表各项目汇总 | D. 编制抵销分录是用来抵销集团内部经济业务对个别报表的影响 答案:D
auto_neuron_FinEval_neurons_management_accounting_17,neuron,FinEval,management_accounting,"在编制连续合并财务报表时，由于对上一年度的坏账准备进行抵销，需要调整""未分配利润——年初""项目的金额为____。",会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,calculation_or_measurement,measurement_rule,"在编制连续合并财务报表时，由于对上一年度的坏账准备进行抵销，需要调整""未分配利润——年初""项目的金额为____。|在编制连续合并财务报表时|由于对上一年度的坏账准备|进行抵销|需要调整|未分配利润|年初|项目的金额为",,"在编制连续合并财务报表时，由于对上一年度的坏账准备进行抵销，需要调整""未分配利润——年初""项目的金额为____。 A. 上年度应收账款计提的坏账准备的数额 | B. 本年度应收账款计提的坏账准备的数额 | C. 上年度抵销的内部应收账款计提的坏账准备的数额 | D. 本年度内部应收账款计提的坏账准备的数额 答案:C"
auto_neuron_FinEval_neurons_management_accounting_18,neuron,FinEval,management_accounting,企业内部集团交易的固定资产，到期报废清理期间需要抵销的内容是____。,会计学大类,财务会计,资产,确认、计量与减值,calculation_or_measurement,measurement_rule,企业内部集团交易的固定资产，到期报废清理期间需要抵销的内容是____。|企业内部集团交易的固定资|到期报废清理期间需要抵销|的内容是,,企业内部集团交易的固定资产，到期报废清理期间需要抵销的内容是____。 A. 上期多计提的折旧费用 | B. 下棋少计提的折旧费用 | C. 本期多计提的折旧费用 | D. 本期少计提的折旧费用 答案:C
auto_neuron_FinEval_neurons_management_accounting_19,neuron,FinEval,management_accounting,母公司在编制合并现金流量表时，下列各项中，会引起筹资活动现金流量增减变动的是____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,concept,same_domain,母公司在编制合并现金流量表时，下列各项中，会引起筹资活动现金流量增减变动的是____。|母公司在编制合并现金流量|表时|下列各项中|会引起筹资活动现金流量增|减变动的是,,母公司在编制合并现金流量表时，下列各项中，会引起筹资活动现金流量增减变动的是____。 A. 子公司依法减资支付给少数股东的现金 | B. 子公司购买少数股东的固定资产支付的现金 | C. 子公司向少数股东出售固定资产收到的现金 | D. 子公司出售少数股东发行的债券收到的现金 答案:A
auto_neuron_FinEval_neurons_management_accounting_20,neuron,FinEval,management_accounting,下列关于企业的成本性态包含的类型，正确的是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,下列关于企业的成本性态包含的类型，正确的是____。|下列关于企业的成本性态包|含的类型|正确的是,,下列关于企业的成本性态包含的类型，正确的是____。 A. 固定成本与可变成本 | B. 主要成本与加工成本 | C. 竞争性成本与非竞争性成本 | D. 行政费用与销售费用 答案:A
auto_neuron_FinEval_neurons_management_accounting_21,neuron,FinEval,management_accounting,变动成本法又叫直接成本法，是一种产品成本仅包含变动制造成本，采用边际贡献格式损益表的成本核算方法。在下列选项中，变动成本,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,变动成本法又叫直接成本法，是一种产品成本仅包含变动制造成本，采用边际贡献格式损益表的成本核算方法。在下列选项中，变动成本|变动成本法又叫直接成本法|是一种产品成本仅包含变动|制造成本|采用边际贡献格式损益表的|成本核算方法|在下列选项中|变动成本,,变动成本法又叫直接成本法，是一种产品成本仅包含变动制造成本，采用边际贡献格式损益表的成本核算方法。在下列选项中，变动成本法的核算对象包括____。 A. 固定成本 | B. 可变成本 | C. 直接成本 | D. 间接成本 答案:B
auto_neuron_FinEval_neurons_management_accounting_22,neuron,FinEval,management_accounting,投资活动现金流量，是指企业长期资产（通常指一年以上）的购建及其处置产生的现金流量，包括购建固定资产、长期投资现金流量和处,会计学大类,财务会计,资产,确认、计量与减值,definition,same_domain,投资活动现金流量，是指企业长期资产（通常指一年以上）的购建及其处置产生的现金流量，包括购建固定资产、长期投资现金流量和处|投资活动现金流量|是指企业长期资产|通常指一年以上|的购建及其处置产生的现金|流量|包括购建固定资产|长期投资现金流量和处,,投资活动现金流量，是指企业长期资产（通常指一年以上）的购建及其处置产生的现金流量，包括购建固定资产、长期投资现金流量和处置长期资产现金流量，并按其性质分项列示。在下列选项中，在现金流量表“投资活动产生的现金流量”中反映的是____。 A. 以经营租赁方式租出固定资产所收到的现金 | B. 出售固定资产所收到的现金 | C. 以经营租赁方式租入固定资产所支付的租金 | D. 以融资租赁方式租入固定资产所支付的租金 答案:B
auto_neuron_FinEval_neurons_management_accounting_23,neuron,FinEval,management_accounting,下列选项中，属于变动成本法的局限性的是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,下列选项中，属于变动成本法的局限性的是____。|下列选项中|属于变动成本法的局限性的,,下列选项中，属于变动成本法的局限性的是____。 A. 忽略固定成本的影响 | B. 计算复杂度高 | C. 不能提供有用的成本信息 | D. 无法揭示利润和业务量之间的正常关系 答案:A
auto_neuron_FinEval_neurons_management_accounting_24,neuron,FinEval,management_accounting,本-量-利分析指的是____。,会计学大类,财务会计,会计基础与报表列报,基本假设与信息质量,calculation_or_measurement,measurement_rule,本-量-利分析指的是____。|利分析指的是,,本-量-利分析指的是____。 A. 一种成本核算方法 | B. 一种投资决策方法 | C. 一种经营决策方法 | D. 一种会计报表分析方法 答案:C
auto_neuron_FinEval_neurons_management_accounting_25,neuron,FinEval,management_accounting,在非同一控制下，合并成本小于所获可辨认净资产公允价值的差额，应该记入的账户是____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,calculation_or_measurement,measurement_rule,在非同一控制下，合并成本小于所获可辨认净资产公允价值的差额，应该记入的账户是____。|在非同一控制下|合并成本小于所获可辨认净|资产公允价值的差额|应该记入的账户是,,在非同一控制下，合并成本小于所获可辨认净资产公允价值的差额，应该记入的账户是____。 A. 管理费用—购置成本 | B. 无形资产—商誉 | C. 营业外收入 | D. 营业总收入 答案:C
auto_neuron_FinEval_neurons_management_accounting_26,neuron,FinEval,management_accounting,按照我国会计准则的规定，下列资产负债表项目中应采用发生日即期汇率折算的是____。,会计学大类,财务会计,资产,确认、计量与减值,standard_or_principle,standard_peer,按照我国会计准则的规定，下列资产负债表项目中应采用发生日即期汇率折算的是____。|按照我国会计准则的规定|下列资产负债表项目中应采|用发生日即期汇率折算的是,,按照我国会计准则的规定，下列资产负债表项目中应采用发生日即期汇率折算的是____。 A. 固定资产 | B. 应付账款 | C. 无形资产 | D. 实收资本 答案:D
auto_neuron_FinEval_neurons_management_accounting_28,neuron,FinEval,management_accounting,在经营租赁中，对承租人支付初始直接费用的会计处理，下列说法正确的是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,在经营租赁中，对承租人支付初始直接费用的会计处理，下列说法正确的是____。|在经营租赁中|对承租人支付初始直接费用|的会计处理|下列说法正确的是,,在经营租赁中，对承租人支付初始直接费用的会计处理，下列说法正确的是____。 A. 直接计入当期损益 | B. 直接计入相关销售费用 | C. 在租赁期内按直线法分摊计入相关资产成本或当期损益 | D. 在出租人承担了承租人的某些费用的情况下该费用不能从租金中扣除 答案:A
auto_neuron_FinEval_neurons_management_accounting_29,neuron,FinEval,management_accounting,交易性金融资产中的衍生金融工具采用的会计上的计量属性是____。,会计学大类,财务会计,资产,确认、计量与减值,calculation_or_measurement,measurement_rule,交易性金融资产中的衍生金融工具采用的会计上的计量属性是____。|交易性金融资产中的衍生金|融工具采用的会计上的计量|属性是,,交易性金融资产中的衍生金融工具采用的会计上的计量属性是____。 A. 可变现净值 | B. 公允价值 | C. 现值 | D. 历史成本 答案:B
auto_neuron_FinEval_neurons_management_accounting_30,neuron,FinEval,management_accounting,下列各项中，属于企业同控合并会计处理特点的是____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,calculation_or_measurement,measurement_rule,下列各项中，属于企业同控合并会计处理特点的是____。|下列各项中|属于企业同控合并会计处理|特点的是,,下列各项中，属于企业同控合并会计处理特点的是____。 A. 合并中可能产生商誉 | B. 合并费用计入合并成本 | C. 被合并企业净资产按账面价值入账 | D. 合并方付出的非现金资产以公允价值计价 答案:C
auto_neuron_FinEval_neurons_management_accounting_31,neuron,FinEval,management_accounting,根据我国会计准则的相关规定，母公司与被投资单位之间的____是确定合并范围的主要指标。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,standard_or_principle,standard_peer,根据我国会计准则的相关规定，母公司与被投资单位之间的____是确定合并范围的主要指标。|根据我国会计准则的相关规|母公司与被投资单位之间的|是确定合并范围的主要指标,,根据我国会计准则的相关规定，母公司与被投资单位之间的____是确定合并范围的主要指标。 A. 关联关系 | B. 控制关系 | C. 购买关系 | D. 管理关系 答案:B
auto_neuron_FinEval_neurons_management_accounting_32,neuron,FinEval,management_accounting,下列清算财产作价的方法中，适用于清算企业的整体财产或某些特殊资产的是____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,下列清算财产作价的方法中，适用于清算企业的整体财产或某些特殊资产的是____。|下列清算财产作价的方法中|适用于清算企业的整体财产|或某些特殊资产的是,,下列清算财产作价的方法中，适用于清算企业的整体财产或某些特殊资产的是____。 A. 收益现值法 | B. 重估价值法 | C. 绝对估值法 | D. 账面价值法 答案:A
auto_neuron_FinEval_neurons_management_accounting_33,neuron,FinEval,management_accounting,企业破产清算时，下面哪一个选项不包括在编制的清算财务报表之中。,会计学大类,财务会计,负债,现时义务与摊余成本,concept,contrast,企业破产清算时，下面哪一个选项不包括在编制的清算财务报表之中。|企业破产清算时|下面哪一个选项不包括在编|制的清算财务报表之中,,企业破产清算时，下面哪一个选项不包括在编制的清算财务报表之中。 A. 清算损益表 | B. 清算资产负债表 | C. 债务清偿表 | D. 清算现金流量表 答案:D
auto_neuron_FinEval_neurons_microeconomics_3,neuron,FinEval,microeconomics,某女士辞去月薪3000元的工作，取出自有存款500000元（月息0.01），开一家小卖部，如果不考虑商业风险，则该女士自,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,某女士辞去月薪3000元的工作，取出自有存款500000元（月息0.01），开一家小卖部，如果不考虑商业风险，则该女士自|某女士辞去月薪|元的工作|取出自有存款|月息|开一家小卖部|如果不考虑商业风险|则该女士自,,某女士辞去月薪3000元的工作，取出自有存款500000元（月息0.01），开一家小卖部，如果不考虑商业风险，则该女士自办小卖部按月计算的机会成本是____元。 A. 2000 | B. 4000 | C. 8000 | D. 10000 答案:C
auto_neuron_FinEval_neurons_microeconomics_5,neuron,FinEval,microeconomics,一个盈利最大化的企业，在亏损的情况下仍然进行生产，现产品的价格是每单位10元，那么____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,一个盈利最大化的企业，在亏损的情况下仍然进行生产，现产品的价格是每单位10元，那么____。|一个盈利最大化的企业|在亏损的情况下仍然进行生|现产品的价格是每单位|那么,,一个盈利最大化的企业，在亏损的情况下仍然进行生产，现产品的价格是每单位10元，那么____。 A. 平均总成本小于10 | B. 平均固定成本小于10 | C. 边际产量增加 | D. 平均可变成本小于10 答案:D
auto_neuron_FinEval_neurons_microeconomics_10,neuron,FinEval,microeconomics,对于一个垄断企业，投入品M的价格为20元，边际量为5，产品价格是4元，则这个企业的产量____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,对于一个垄断企业，投入品M的价格为20元，边际量为5，产品价格是4元，则这个企业的产量____。|对于一个垄断企业|投入品M的价格为|边际量为|产品价格是|则这个企业的产量,,对于一个垄断企业，投入品M的价格为20元，边际量为5，产品价格是4元，则这个企业的产量____。 A. 未达到利润最大化，应减少产量 | B. 未达到利润最大化，应扩大产量 | C. 生产出利润最大化，但是成本未达到最小化 | D. 以上都不对 答案:A
auto_neuron_FinEval_neurons_microeconomics_11,neuron,FinEval,microeconomics,根据不同市场结构的特征将市场划分为完全竞争市场、垄断竞争市场、寡头垄断市场和完全垄断市场。在一个完全竞争市场中，追求利润,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,根据不同市场结构的特征将市场划分为完全竞争市场、垄断竞争市场、寡头垄断市场和完全垄断市场。在一个完全竞争市场中，追求利润|根据不同市场结构的特征将|市场划分为完全竞争市场|垄断竞争市场|寡头垄断市场和完全垄断市|在一个完全竞争市场中|追求利润,,根据不同市场结构的特征将市场划分为完全竞争市场、垄断竞争市场、寡头垄断市场和完全垄断市场。在一个完全竞争市场中，追求利润最大化的厂商的产品价格上升时，将引起劳动的边际产品价值以及从而导致劳动的需求曲线的变化为____。 A. 边际产品价值降低；劳动的需求曲线右移 | B. 边际产品价值降低；劳动的需求曲线左移 | C. 边际产品价值增加；劳动的需求曲线左移 | D. 边际产品价值降低；劳动的需求曲线左移 答案:C
auto_neuron_FinEval_neurons_microeconomics_13,neuron,FinEval,microeconomics,有关工资率变动的收入效应描述不正确的—项是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,definition,contrast,有关工资率变动的收入效应描述不正确的—项是____。|有关工资率变动的收入效应|描述不正确的|项是,,有关工资率变动的收入效应描述不正确的—项是____。 A. 它是指工资率对劳动者的收入，从而劳动时间产生的影响 | B. 若劳动时间不变，工资率的提高使得劳动者的收入提高 | C. 工资率的提高的收入效应使得劳动供给增加 | D. 都不正确 答案:C
auto_neuron_FinEval_neurons_microeconomics_17,neuron,FinEval,microeconomics,帕累托有效配置，亦称“帕累托最优配置”。 一种配置是帕累托有效（最优）的，如果不存在其他可行配置在使某些人的状况变好的同,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,帕累托有效配置，亦称“帕累托最优配置”。 一种配置是帕累托有效（最优）的，如果不存在其他可行配置在使某些人的状况变好的同|帕累托有效配置|亦称|帕累托最优配置|一种配置是帕累托有效|最优|如果不存在其他可行配置在|使某些人的状况变好的同,,帕累托有效配置，亦称“帕累托最优配置”。 一种配置是帕累托有效（最优）的，如果不存在其他可行配置在使某些人的状况变好的同时又不使其他人的状况变坏。在一个经济体中，达到帕累托有效时，下列可能不被满足的是____。 A. 生产的效率 | B. 交换的效率 | C. 产品组合的效率 | D. 收入的公平分配 答案:D
auto_neuron_FinEval_neurons_microeconomics_19,neuron,FinEval,microeconomics,未经交易由一方对他人强加的经济影响（即外部性）造成的市场失灵发生在____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule|prerequisite,未经交易由一方对他人强加的经济影响（即外部性）造成的市场失灵发生在____。|未经交易由一方对他人强加|的经济影响|即外部性|造成的市场失灵发生在,,未经交易由一方对他人强加的经济影响（即外部性）造成的市场失灵发生在____。 A. 当市场不能完全出清时 | B. 当竞争建立在自身利益最大化的前提上时 | C. 当厂商追求利润最大化目标时 | D. 当市场价格不能反映一项交易的所有成本和收益时 答案:D
auto_neuron_FinEval_neurons_microeconomics_21,neuron,FinEval,microeconomics,买方不清楚卖方一些情况，即为交易双方信息不堆成，其原因是____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,买方不清楚卖方一些情况，即为交易双方信息不堆成，其原因是____。|买方不清楚卖方一些情况|即为交易双方信息不堆成|其原因是,,买方不清楚卖方一些情况，即为交易双方信息不堆成，其原因是____。 A. 卖方故意要隐瞒自己一些情况 | B. 买方认识能力有限 | C. 完全掌握情况所费成本太高 | D. 以上三种情况都有可能 答案:D
auto_neuron_FinEval_neurons_microeconomics_24,neuron,FinEval,microeconomics,鉴于某种产品的生产可能导致污染问题，导致社会边际成本超过私人边际成本，为了应对这种情况，可选择合适的税收政策，税收的数额,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,鉴于某种产品的生产可能导致污染问题，导致社会边际成本超过私人边际成本，为了应对这种情况，可选择合适的税收政策，税收的数额|鉴于某种产品的生产可能导|致污染问题|导致社会边际成本超过私人|边际成本|为了应对这种情况|可选择合适的税收政策|税收的数额,,鉴于某种产品的生产可能导致污染问题，导致社会边际成本超过私人边际成本，为了应对这种情况，可选择合适的税收政策，税收的数额应为____。 A. 社会边际成本和私人边际成本之差 | B. 边际公用成本 | C. 治理污染设备的成本 | D. 社会边际成本和边际公用成本之差 答案:A
auto_neuron_FinEval_neurons_microeconomics_29,neuron,FinEval,microeconomics,一个成本递增的行业，会出现下列哪种情况____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,一个成本递增的行业，会出现下列哪种情况____。|一个成本递增的行业|会出现下列哪种情况,,一个成本递增的行业，会出现下列哪种情况____。 A. 生产中使用的要素供给曲线是垂直的 | B. 行业的长期供给曲线有一正的斜率 | C. 行业的长期供给曲线有一负的斜率 | D. 短期平均成本曲线不是U型的 答案:B
auto_neuron_FinEval_neurons_microeconomics_32,neuron,FinEval,microeconomics,所有的厂商将____，如果一个竞争性市场位于长期均衡状态中。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,所有的厂商将____，如果一个竞争性市场位于长期均衡状态中。|所有的厂商将|如果一个竞争性市场位于长|期均衡状态中,,所有的厂商将____，如果一个竞争性市场位于长期均衡状态中。 A. 采用完全相同的生产工艺 | B. 具有同一最低平均的成本 | C. 都能获得经济利润 | D. 以上全对 答案:D
auto_neuron_FinEval_neurons_microeconomics_33,neuron,FinEval,microeconomics,下列有关长期边际成本曲线(LMC)与长期总成本曲线(LAC)之间的关系的说法正确的是____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule|contrast,下列有关长期边际成本曲线(LMC)与长期总成本曲线(LAC)之间的关系的说法正确的是____。|下列有关长期边际成本曲线|LMC|与长期总成本曲线|LAC|之间的关系的说法正确的是,,下列有关长期边际成本曲线(LMC)与长期总成本曲线(LAC)之间的关系的说法正确的是____。 A. 在长期边际成本曲线下降时，长期总成本曲线以越来越快的速度下降 | B. 在长期边际成本曲线下降时，长期总成本曲线以以越来越慢的速度上升 | C. 在长期边际成本曲线上升时，长期总成本曲线以越来越慢的速度上升 | D. 以上均不正确 答案:B
auto_neuron_FinEval_neurons_microeconomics_34,neuron,FinEval,microeconomics,某厂商产量增加前的平均可变成本(AVC)小于单位产量所带来的边际成本(MC)，那么在产量增加后平均可变成本会____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,某厂商产量增加前的平均可变成本(AVC)小于单位产量所带来的边际成本(MC)，那么在产量增加后平均可变成本会____。|某厂商产量增加前的平均可|变成本|AVC|小于单位产量所带来的边际|成本|MC|那么在产量增加后平均可变|成本会,,某厂商产量增加前的平均可变成本(AVC)小于单位产量所带来的边际成本(MC)，那么在产量增加后平均可变成本会____。 A. 减少 | B. 增加 | C. 不变 | D. 无法判断 答案:B
auto_neuron_FinEval_neurons_microeconomics_35,neuron,FinEval,microeconomics,短期可变成本曲线具有很强的数学性质，其值随产量增加而____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,短期可变成本曲线具有很强的数学性质，其值随产量增加而____。|短期可变成本曲线具有很强|的数学性质|其值随产量增加而,,短期可变成本曲线具有很强的数学性质，其值随产量增加而____。 A. 不断上升 | B. 不断下降 | C. 先上升后下降 | D. 先下降后上升 答案:A
auto_neuron_FinEval_neurons_microeconomics_39,neuron,FinEval,microeconomics,某些女性在收入比较高时购买欧莱雅作为化妆品，而在收入较低时，则去购买杏仁蜜，杏仁蜜对这些人来说是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,某些女性在收入比较高时购买欧莱雅作为化妆品，而在收入较低时，则去购买杏仁蜜，杏仁蜜对这些人来说是____。|某些女性在收入比较高时购|买欧莱雅作为化妆品|而在收入较低时|则去购买杏仁蜜|杏仁蜜对这些人来说是,,某些女性在收入比较高时购买欧莱雅作为化妆品，而在收入较低时，则去购买杏仁蜜，杏仁蜜对这些人来说是____。 A. 吉芬商品 | B. 低档商品 | C. 正常商品 | D. 生活必需品 答案:B
auto_neuron_FinEval_neurons_microeconomics_40,neuron,FinEval,microeconomics,若某消费者的无差异曲线是垂直线（X有横轴度量，Y轴由纵轴度量），则X和Y哪一个是消费者消费已达饱和商品____。,会计学大类,管理会计,预算控制与经营决策,内部管理决策,concept,contrast,若某消费者的无差异曲线是垂直线（X有横轴度量，Y轴由纵轴度量），则X和Y哪一个是消费者消费已达饱和商品____。|若某消费者的无差异曲线是|垂直线|X有横轴度量|Y轴由纵轴度量|则X和Y哪一个是消费者消|费已达饱和商品,,若某消费者的无差异曲线是垂直线（X有横轴度量，Y轴由纵轴度量），则X和Y哪一个是消费者消费已达饱和商品____。 A. 商品Y | B. 商品X | C. 商品X和Y | D. 以上都不正确 答案:A
auto_neuron_FinEval_neurons_microeconomics_44,neuron,FinEval,microeconomics,在一个博弈中，____是局中人从博弈中得到的结果。,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,在一个博弈中，____是局中人从博弈中得到的结果。|在一个博弈中|是局中人从博弈中得到的结,,在一个博弈中，____是局中人从博弈中得到的结果。 A. 收入 | B. 支付 | C. 决策 | D. 利润 答案:B
auto_neuron_FinEval_neurons_monetary_finance_4,neuron,FinEval,monetary_finance,从托宾的q理论来看，在以下哪种情况下，企业会增加投资____。,会计学大类,财务会计,资产,确认、计量与减值,calculation_or_measurement,measurement_rule,从托宾的q理论来看，在以下哪种情况下，企业会增加投资____。|从托宾的q理论来看|在以下哪种情况下|企业会增加投资,,从托宾的q理论来看，在以下哪种情况下，企业会增加投资____。 A. 企业资产的市场价值超过其重置价值 | B. 企业资产的重置价值超过其市场价值 | C. 企业资产的市场价值超过金融资产的面值 | D. 企业金融资产的市场价值超过其面值 答案:A
auto_neuron_FinEval_neurons_monetary_finance_5,neuron,FinEval,monetary_finance,参考《国际收支手册》第五版规定，应当被记在资本与金融账户的是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,standard_or_principle,standard_peer,参考《国际收支手册》第五版规定，应当被记在资本与金融账户的是____。|参考|国际收支手册|第五版规定|应当被记在资本与金融账户|的是,,参考《国际收支手册》第五版规定，应当被记在资本与金融账户的是____。 A. 服务收入 | B. 股本收入 | C. 债务核销 | D. 债务收入 答案:C
auto_neuron_FinEval_neurons_monetary_finance_8,neuron,FinEval,monetary_finance,按照国际上广泛认可的观点，一个国家的偿债率（指当年偿还债务本息所占当年商品与劳务出口收入比例）通常应该保持在____以下,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,按照国际上广泛认可的观点，一个国家的偿债率（指当年偿还债务本息所占当年商品与劳务出口收入比例）通常应该保持在____以下|按照国际上广泛认可的观点|一个国家的偿债率|指当年偿还债务本息所占当|年商品与劳务出口收入比例|通常应该保持在|以下,,按照国际上广泛认可的观点，一个国家的偿债率（指当年偿还债务本息所占当年商品与劳务出口收入比例）通常应该保持在____以下 A. 1 | B. 0.5 | C. 0.2 | D. 0.08 答案:C
auto_neuron_FinEval_neurons_monetary_finance_14,neuron,FinEval,monetary_finance,流动性最强的金融资产是____。,会计学大类,财务会计,资产,确认、计量与减值,concept,same_domain,流动性最强的金融资产是____。|流动性最强的金融资产是,,流动性最强的金融资产是____。 A. 银行活期存款 | B. 股票 | C. 债券 | D. 现金 答案:D
auto_neuron_FinEval_neurons_monetary_finance_18,neuron,FinEval,monetary_finance,机会成本是利用一定资源获得某种收入时所放弃的另一种收入，那么下列选项中哪一个是持有货币的机会成本____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,机会成本是利用一定资源获得某种收入时所放弃的另一种收入，那么下列选项中哪一个是持有货币的机会成本____。|机会成本是利用一定资源获|得某种收入时所放弃的另一|种收入|那么下列选项中哪一个是持|有货币的机会成本,,机会成本是利用一定资源获得某种收入时所放弃的另一种收入，那么下列选项中哪一个是持有货币的机会成本____。 A. 汇率 | B. 流通速度 | C. 名义利率 | D. 实际利率 答案:C
auto_neuron_FinEval_neurons_monetary_finance_19,neuron,FinEval,monetary_finance,在我国，收入变动与货币需求量变动之间的关系是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,contrast,在我国，收入变动与货币需求量变动之间的关系是____。|在我国|收入变动与货币需求量变动|之间的关系是,,在我国，收入变动与货币需求量变动之间的关系是____。 A. 同方向 | B. 反方向 | C. 全部错误 | D. 什么方向都可能 答案:A
auto_neuron_FinEval_neurons_monetary_finance_20,neuron,FinEval,monetary_finance,利率变动对储蓄的替代效应和收入效应。利率对储蓄的收入效应表示，人们在利率水平提高时，希望____。,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,利率变动对储蓄的替代效应和收入效应。利率对储蓄的收入效应表示，人们在利率水平提高时，希望____。|利率变动对储蓄的替代效应|和收入效应|利率对储蓄的收入效应表示|人们在利率水平提高时|希望,,利率变动对储蓄的替代效应和收入效应。利率对储蓄的收入效应表示，人们在利率水平提高时，希望____。 A. 增加储蓄，减少消费 | B. 减少储蓄，增加消费 | C. 在不减少消费的情况下增加储蓄 | D. 在不减少储蓄的情况下增加消费 答案:B
auto_neuron_FinEval_neurons_monetary_finance_21,neuron,FinEval,monetary_finance,___提出恒久性收入是影响货币需求的因素的货币需求理论。,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,___提出恒久性收入是影响货币需求的因素的货币需求理论。|提出恒久性收入是影响货币|需求的因素的货币需求理论,,___提出恒久性收入是影响货币需求的因素的货币需求理论。 A. 凯恩斯 | B. 庇古 | C. 弗里德曼 | D. 费雪 答案:C
