route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
auto_neuron_FinEval_neurons_international_finance_0,neuron,FinEval,international_finance,在国际金融学中，下列哪个因素会导致一国货币升值____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,在国际金融学中，下列哪个因素会导致一国货币升值____。|在国际金融学中|下列哪个因素会导致一国货|币升值,,在国际金融学中，下列哪个因素会导致一国货币升值____。 A. 国内通货膨胀 | B. 国外利率上升 | C. 国际资本流入增加 | D. 国外经济走强 答案:C
auto_neuron_FinEval_neurons_international_finance_1,neuron,FinEval,international_finance,国际收支平衡的调节机制主要包括外汇市场调节和____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,国际收支平衡的调节机制主要包括外汇市场调节和____。|国际收支平衡的调节机制主|要包括外汇市场调节和,,国际收支平衡的调节机制主要包括外汇市场调节和____。 A. 国际合作调节 | B. 国际投资调节 | C. 国际信贷调节 | D. 国际贷款调节 答案:B
auto_neuron_FinEval_neurons_international_finance_2,neuron,FinEval,international_finance,下列政策中，不属于国际收支调节的主要政策工具的是____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,regulation,regulation_peer|contrast,下列政策中，不属于国际收支调节的主要政策工具的是____。|下列政策中|不属于国际收支调节的主要|政策工具的是,,下列政策中，不属于国际收支调节的主要政策工具的是____。 A. 汇率政策 | B. 资本管制政策 | C. 财政政策 | D. 金融监管政策 答案:C
auto_neuron_FinEval_neurons_international_finance_3,neuron,FinEval,international_finance,"根据""蒙代尔政策搭配理论"",当某国国际收支出现顺差、国内通货膨胀严重时，合理的政策选择为____。",金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,"根据""蒙代尔政策搭配理论"",当某国国际收支出现顺差、国内通货膨胀严重时，合理的政策选择为____。|根据|蒙代尔政策搭配理论|当某国国际收支出现顺差|国内通货膨胀严重时|合理的政策选择为",,"根据""蒙代尔政策搭配理论"",当某国国际收支出现顺差、国内通货膨胀严重时，合理的政策选择为____。 A. 扩张性财政货币政策和货币升值 | B. 紧缩性财政货币政策和货币贬值 | C. 紧缩性货币政策和扩张性财政政策 | D. 扩张性货币政策和紧缩性财政政策 答案:D"
auto_neuron_FinEval_neurons_international_finance_4,neuron,FinEval,international_finance,金融业国际化对一国国内金融带来的消极作用不包括____。,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer|contrast,金融业国际化对一国国内金融带来的消极作用不包括____。|金融业国际化对一国国内金|融带来的消极作用不包括,,金融业国际化对一国国内金融带来的消极作用不包括____。 A. 国内金融业竞争加剧，可能导致国内金融机构的萎缩 | B. 给金融业带来更大的金融风险 | C. 遏制了国内金融业的发展 | D. 给国内金融监管带来更大的困难 答案:C
auto_neuron_FinEval_neurons_international_finance_5,neuron,FinEval,international_finance,以下关于中国的外汇管理政策与人民币自由兑换进程，错误的是____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,contrast,以下关于中国的外汇管理政策与人民币自由兑换进程，错误的是____。|以下关于中国的外汇管理政|策与人民币自由兑换进程|错误的是,,以下关于中国的外汇管理政策与人民币自由兑换进程，错误的是____。 A. 中国的外汇管理政策允许逐步实现人民币的自由兑换 | B. 中国的外汇储备主要由外国货币和短期金融资产组成 | C. 中国的外汇管理政策始终保持不变 | D. 中国逐步放开了外汇管制，鼓励人民币的国际化 答案:C
auto_neuron_FinEval_neurons_international_finance_6,neuron,FinEval,international_finance,汇率变化与资本流动的关系不包括____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,contrast,汇率变化与资本流动的关系不包括____。|汇率变化与资本流动的关系|不包括,,汇率变化与资本流动的关系不包括____。 A. 汇率变动对短期资本的影响较小 | B. 本币汇率大幅度贬值会引起资本外逃 | C. 汇率升值会引起短期资本流入 | D. 汇率贬值会引起短期资本流出 答案:A
auto_neuron_FinEval_neurons_international_finance_7,neuron,FinEval,international_finance,美式期权是指期权的执行时间____。,金融学大类,金融工程,衍生品与风险管理,无套利定价与套保,definition,same_domain,美式期权是指期权的执行时间____。|美式期权是指期权的执行时,,美式期权是指期权的执行时间____。 A. 只能在到期日 | B. 可以在到期日之前或之后的任何时候 | C. 可以在到期日或到期日之前的任何时候 | D. 可以随意改变 答案:C
auto_neuron_FinEval_neurons_international_finance_8,neuron,FinEval,international_finance,以下关于外汇看跌期权的说法中，错误的是____。,金融学大类,金融工程,衍生品与风险管理,无套利定价与套保,regulation,regulation_peer|contrast,以下关于外汇看跌期权的说法中，错误的是____。|以下关于外汇看跌期权的说|法中|错误的是,,以下关于外汇看跌期权的说法中，错误的是____。 A. 合约买方享有卖出外汇看跌合约的权利 | B. 合约买方享有买入外汇的权利 | C. 合约卖方承担买入外汇的义务 | D. 合约买方支付的期权费不能收回 答案:B
auto_neuron_FinEval_neurons_international_finance_9,neuron,FinEval,international_finance,以下操作中，属于扩张性货币政策的是____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,以下操作中，属于扩张性货币政策的是____。|以下操作中|属于扩张性货币政策的是,,以下操作中，属于扩张性货币政策的是____。 A. 提高央行再贴现利率 | B. 降低法定存款准备金率 | C. 在公开市场上进行正回购操作 | D. 在公开市场上频繁进行现券卖断操作 答案:B
auto_neuron_FinEval_neurons_international_finance_10,neuron,FinEval,international_finance,下列组织中，不是世界银行集团的成员机构的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,下列组织中，不是世界银行集团的成员机构的是____。|下列组织中|不是世界银行集团的成员机|构的是,,下列组织中，不是世界银行集团的成员机构的是____。 A. 国际开发协会 | B. 国际金融公司 | C. 国际复兴开发银行 | D. 多边投资保险机构 答案:D
auto_neuron_FinEval_neurons_international_finance_11,neuron,FinEval,international_finance,一般来说，一国国际收支出现巨额逆差会使其____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,一般来说，一国国际收支出现巨额逆差会使其____。|一般来说|一国国际收支出现巨额逆差|会使其,,一般来说，一国国际收支出现巨额逆差会使其____。 A. 货币疲软 | B. 货币坚挺 | C. 通货紧缩 | D. 利率下跌 答案:A
auto_neuron_FinEval_neurons_international_finance_12,neuron,FinEval,international_finance,根据国际收支模型不可以判断____。（在直接标价法下）,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,根据国际收支模型不可以判断____。（在直接标价法下）|根据国际收支模型不可以判|在直接标价法下,,根据国际收支模型不可以判断____。（在直接标价法下） A. 汇率与本国物价成同方向变动 | B. 汇率与本国收入成同方向变动 | C. 汇率与本国利率成反方向变动 | D. 汇率与外国收入成同方向变动 答案:D
auto_neuron_FinEval_neurons_international_finance_14,neuron,FinEval,international_finance,储备货币是各国用作外汇储备的货币，充当国际储备资产的货币必须具备一定的条件，其中并不包括下列选项中的哪一个：____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor|contrast|prerequisite,储备货币是各国用作外汇储备的货币，充当国际储备资产的货币必须具备一定的条件，其中并不包括下列选项中的哪一个：____。|储备货币是各国用作外汇储|备的货币|充当国际储备资产的货币必|须具备一定的条件|其中并不包括下列选项中的|哪一个,,储备货币是各国用作外汇储备的货币，充当国际储备资产的货币必须具备一定的条件，其中并不包括下列选项中的哪一个：____。 A. 能自由兑换成其他储备货币 | B. 在国际货币体系中占据重要地位 | C. 其购买力必须具有稳定性 | D. 货币的价值较高 答案:D
auto_neuron_FinEval_neurons_international_finance_16,neuron,FinEval,international_finance,以下哪项不在国际收支平衡表范围内？,金融学大类,金融学,未细分金融模块,待人工归类,concept,same_domain,以下哪项不在国际收支平衡表范围内？|以下哪项不在国际收支平衡|表范围内,,以下哪项不在国际收支平衡表范围内？ A. 经常项目 | B. 金融项目 | C. 资本和金融项目 | D. 平衡项目 答案:B
auto_neuron_FinEval_neurons_international_finance_17,neuron,FinEval,international_finance,牙买加体系与布雷顿森林体系是影响深远的的经济体系格局，其区别不包括____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,contrast,牙买加体系与布雷顿森林体系是影响深远的的经济体系格局，其区别不包括____。|牙买加体系与布雷顿森林体|系是影响深远的的经济体系|格局|其区别不包括,,牙买加体系与布雷顿森林体系是影响深远的的经济体系格局，其区别不包括____。 A. 黄金非货币化 | B. 储备货币多样化 | C. 汇率制度多样化 | D. 国际收支调节单一化 答案:D
auto_neuron_FinEval_neurons_international_finance_18,neuron,FinEval,international_finance,一国国际收支出现巨额顺差，通常会导致其_____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,一国国际收支出现巨额顺差，通常会导致其_____。|一国国际收支出现巨额顺差|通常会导致其,,一国国际收支出现巨额顺差，通常会导致其_____。 A. 货币疲软 | B. 货币坚挺 | C. 通货紧缩 | D. 利率下跌 答案:B
auto_neuron_FinEval_neurons_international_finance_19,neuron,FinEval,international_finance,从国际收支模型可以推断出，直接标价法意味着____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,从国际收支模型可以推断出，直接标价法意味着____。|从国际收支模型可以推断出|直接标价法意味着,,从国际收支模型可以推断出，直接标价法意味着____。 A. 汇率与本国物价成同方向变动 | B. 汇率与本国物价成反方向变动 | C. 汇率与外国收入成同方向变动 | D. 汇率与本国利率成正方向变动 答案:A
auto_neuron_FinEval_neurons_international_finance_20,neuron,FinEval,international_finance,____是指在国与国之间，对于谁(出租人还是承租人)是取得减税的租赁资产的所有人，其标准不相同。,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer,____是指在国与国之间，对于谁(出租人还是承租人)是取得减税的租赁资产的所有人，其标准不相同。|是指在国与国之间|对于谁|出租人还是承租人|是取得减税的租赁资产的所|有人|其标准不相同,,____是指在国与国之间，对于谁(出租人还是承租人)是取得减税的租赁资产的所有人，其标准不相同。 A. 双重租赁 | B. 金融租赁 | C. 衡平租赁 | D. 经营租赁 答案:A
auto_neuron_FinEval_neurons_international_finance_21,neuron,FinEval,international_finance,特里芬提出建立国家的国际信用储备制度的方案，其名称是____。（在此基础上推动了国际储备货币的改革方案）,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,特里芬提出建立国家的国际信用储备制度的方案，其名称是____。（在此基础上推动了国际储备货币的改革方案）|特里芬提出建立国家的国际|信用储备制度的方案|其名称是|在此基础上推动了国际储备|货币的改革方案,,特里芬提出建立国家的国际信用储备制度的方案，其名称是____。（在此基础上推动了国际储备货币的改革方案） A. 创立国际商品储备货币 | B. 建立国际信用储备制度 | C. 设立“替代帐户” | D. 设立汇率目标区  答案:B
auto_neuron_FinEval_neurons_investments_0,neuron,FinEval,investments,在股指期权市场上，如果预期股市会在交易完成后迅速上涨，以下交易风险最大的是____。,金融学大类,金融工程,衍生品与风险管理,无套利定价与套保,concept,same_domain,在股指期权市场上，如果预期股市会在交易完成后迅速上涨，以下交易风险最大的是____。|在股指期权市场上|如果预期股市会在交易完成|后迅速上涨|以下交易风险最大的是,,在股指期权市场上，如果预期股市会在交易完成后迅速上涨，以下交易风险最大的是____。 A. 卖出看涨期权 | B. 卖出看跌期权 | C. 同时买入和卖出看涨期权 | D. 同时买入和卖出看跌期权 答案:A
auto_neuron_FinEval_neurons_investments_1,neuron,FinEval,investments,灵活红利公司股票的市场资本化率是15$\%$，预期的股权收益(ROE)是15$\%$，预期收益(EPS)是4.60美元。,金融学大类,金融学,未细分金融模块,待人工归类,concept,same_domain,灵活红利公司股票的市场资本化率是15$\%$，预期的股权收益(ROE)是15$\%$，预期收益(EPS)是4.60美元。|灵活红利公司股票的市场资|本化率是|预期的股权收益|ROE|预期收益|EPS|美元,,灵活红利公司股票的市场资本化率是15$\%$，预期的股权收益(ROE)是15$\%$，预期收益(EPS)是4.60美元。如果公司的再投资率是85$\%$，那么市盈率(P/E)将是____。 A. 7.12 | B. 8.33 | C. 10.09 | D. 7.84 答案:D
auto_neuron_FinEval_neurons_investments_2,neuron,FinEval,investments,一只可转换债券的面值是1000美元，现在的市场价格是998美元。发行债券的公司股票价格是35美元，可转换率是20股。债券,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,一只可转换债券的面值是1000美元，现在的市场价格是998美元。发行债券的公司股票价格是35美元，可转换率是20股。债券|一只可转换债券的面值是|美元|现在的市场价格是|发行债券的公司股票价格是|可转换率是|债券,,一只可转换债券的面值是1000美元，现在的市场价格是998美元。发行债券的公司股票价格是35美元，可转换率是20股。债券的市场转换价值是____美元。 A. 862 | B. 700 | C. 990 | D. 994 答案:B
auto_neuron_FinEval_neurons_investments_3,neuron,FinEval,investments,保持其他条件不变，债券的久期与债券的____正相关。,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor|contrast|prerequisite,保持其他条件不变，债券的久期与债券的____正相关。|保持其他条件不变|债券的久期与债券的|正相关,,保持其他条件不变，债券的久期与债券的____正相关。 A. 到期期限 | B. 票面利率 | C. 价格 | D. 上述说法都错误 答案:A
auto_neuron_FinEval_neurons_investments_4,neuron,FinEval,investments,你以25美元的价格购入一股股票，一年后你获得2美元的股利，并以33美元的价格卖出股票，你的持有期收益率是多少____。,金融学大类,投资学,资产定价,风险收益与估值,formula_or_calculation,formula_neighbor,你以25美元的价格购入一股股票，一年后你获得2美元的股利，并以33美元的价格卖出股票，你的持有期收益率是多少____。|你以|美元的价格购入一股股票|一年后你获得|美元的股利|并以|美元的价格卖出股票|你的持有期收益率是多少,,你以25美元的价格购入一股股票，一年后你获得2美元的股利，并以33美元的价格卖出股票，你的持有期收益率是多少____。 A. 45$\%$ | B. 50$\%$ | C. 4$\%$ | D. 40$\%$ 答案:D
auto_neuron_FinEval_neurons_investments_5,neuron,FinEval,investments,期望收益-贝塔关系被用于____。,金融学大类,公司金融,资本预算与资本结构,现金流与资本成本,formula_or_calculation,formula_neighbor,期望收益-贝塔关系被用于____。|期望收益|贝塔关系被用于,,期望收益-贝塔关系被用于____。 A. 投资者计算企业的WACC | B. 在法庭裁决时，用它来确定折现率，以评估未来收入的损失 | C. 股票估值时用到的股权资本成本 | D. 上述说法都正确 答案:D
auto_neuron_FinEval_neurons_investments_6,neuron,FinEval,investments,根据陈、罗尔和罗斯的多因素检验实证研究中，存在多个因素能够解释股票收益方面，其中解释力较弱的因素是____。,金融学大类,投资学,资产定价,风险收益与估值,concept,same_domain,根据陈、罗尔和罗斯的多因素检验实证研究中，存在多个因素能够解释股票收益方面，其中解释力较弱的因素是____。|根据陈|罗尔和罗斯的多因素检验实|证研究中|存在多个因素能够解释股票|收益方面|其中解释力较弱的因素是,,根据陈、罗尔和罗斯的多因素检验实证研究中，存在多个因素能够解释股票收益方面，其中解释力较弱的因素是____。 A. 通货膨胀率的预期变化 | B. 公司债券的风险溢价 | C. 通货膨胀率的非预期变化 | D. 行业生产 答案:A
auto_neuron_FinEval_neurons_investments_7,neuron,FinEval,investments,1972年，布莱克、杰森和斯科尔斯在实证研究中发现，估计的证券市场线的斜率____预计的资本资产定价模型的斜率。,金融学大类,投资学,资产定价,风险收益与估值,concept,same_domain,1972年，布莱克、杰森和斯科尔斯在实证研究中发现，估计的证券市场线的斜率____预计的资本资产定价模型的斜率。|布莱克|杰森和斯科尔斯在实证研究|中发现|估计的证券市场线的斜率|预计的资本资产定价模型的|斜率,,1972年，布莱克、杰森和斯科尔斯在实证研究中发现，估计的证券市场线的斜率____预计的资本资产定价模型的斜率。 A. 大于 | B. 等于 | C. 小于 | D. 三倍于 答案:C
auto_neuron_FinEval_neurons_investments_8,neuron,FinEval,investments,息票债券的最新售价在《华尔街日报》上标示为108（即票面金额100美元的108%），如果最近一次的利息支付发生在两个月之,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,息票债券的最新售价在《华尔街日报》上标示为108（即票面金额100美元的108%），如果最近一次的利息支付发生在两个月之|息票债券的最新售价在|华尔街日报|上标示为|即票面金额|美元的|如果最近一次的利息支付发|生在两个月之,,息票债券的最新售价在《华尔街日报》上标示为108（即票面金额100美元的108%），如果最近一次的利息支付发生在两个月之前，利率为12%，那么这只债券的发行价格是____美元。 A. 108 | B. 110 | C. 112 | D. 121 答案:B
auto_neuron_FinEval_neurons_investments_9,neuron,FinEval,investments,票面利率为10$\%$的附息债券其到期收益率为11$\%$，如果到期收益率不变，则一年以后债券价格____。,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,票面利率为10$\%$的附息债券其到期收益率为11$\%$，如果到期收益率不变，则一年以后债券价格____。|票面利率为|的附息债券其到期收益率为|如果到期收益率不变|则一年以后债券价格,,票面利率为10$\%$的附息债券其到期收益率为11$\%$，如果到期收益率不变，则一年以后债券价格____。 A. 上升 | B. 下降 | C. 不变 | D. 无法判断 答案:A
auto_neuron_FinEval_neurons_investments_10,neuron,FinEval,investments,某可转换债券的面值是1000美元，现在的市场价格是996美元。发行债券的公司股票价格是30美元，可转换率是31股。债券的,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,某可转换债券的面值是1000美元，现在的市场价格是996美元。发行债券的公司股票价格是30美元，可转换率是31股。债券的|某可转换债券的面值是|美元|现在的市场价格是|发行债券的公司股票价格是|可转换率是|债券的,,某可转换债券的面值是1000美元，现在的市场价格是996美元。发行债券的公司股票价格是30美元，可转换率是31股。债券的市场转换价值是____美元。 A. 655 | B. 740 | C. 853 | D. 930 答案:D
auto_neuron_FinEval_neurons_investments_11,neuron,FinEval,investments,一只可转换债券的面值是1000美元，现在的市场价格是964美元。发行债券的公司的股票价格是32美元，可转换率是30股。债,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,一只可转换债券的面值是1000美元，现在的市场价格是964美元。发行债券的公司的股票价格是32美元，可转换率是30股。债|一只可转换债券的面值是|美元|现在的市场价格是|发行债券的公司的股票价格|可转换率是,,一只可转换债券的面值是1000美元，现在的市场价格是964美元。发行债券的公司的股票价格是32美元，可转换率是30股。债券的转换溢价是____美元。 A. 1 | B. 2 | C. 3 | D. 4 答案:D
auto_neuron_FinEval_neurons_investments_12,neuron,FinEval,investments,如果两种债券的息票利率、面值和收益率等都相同，则期限较短的债券的价格折扣或升水会____。,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,如果两种债券的息票利率、面值和收益率等都相同，则期限较短的债券的价格折扣或升水会____。|如果两种债券的息票利率|面值和收益率等都相同|则期限较短的债券的价格折|扣或升水会,,如果两种债券的息票利率、面值和收益率等都相同，则期限较短的债券的价格折扣或升水会____。 A. 较小 | B. 较大 | C. 一样 | D. 不确定 答案:A
auto_neuron_FinEval_neurons_investments_13,neuron,FinEval,investments,资本资产定价模型被法玛和弗伦奇的研究证明是无效的，这会导致____。,金融学大类,投资学,资产定价,风险收益与估值,regulation,regulation_peer|question_peer,资本资产定价模型被法玛和弗伦奇的研究证明是无效的，这会导致____。|资本资产定价模型被法玛和|弗伦奇的研究证明是无效的|这会导致,,资本资产定价模型被法玛和弗伦奇的研究证明是无效的，这会导致____。 A. 测试程序中应该更好地使用计量经济学 | B. 估计的资产贝塔值需要被改进 | C. 资本资产定价模型的理论渊源和研究结果相抵触，需要重新考虑 | D. 上述说法都正确 答案:D
auto_neuron_FinEval_neurons_investments_14,neuron,FinEval,investments,企业要想获得较高的债券评级，应具备以下哪项特征？,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,concept,same_domain,企业要想获得较高的债券评级，应具备以下哪项特征？|企业要想获得较高的债券评|应具备以下哪项特征,,企业要想获得较高的债券评级，应具备以下哪项特征？ A. 较低的利息保障倍数 | B. 较低的资产负债比率 | C. 较高的速动比率 | D. 较低的资产负债比率和较高的速动比率 答案:D
auto_neuron_FinEval_neurons_investments_15,neuron,FinEval,investments,市场上某息票债券的卖价是面值2000美元的113$\%$，如果票面利息是12$\%$，两个月前支付了最后一期利息，债券的,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,concept,same_domain,市场上某息票债券的卖价是面值2000美元的113$\%$，如果票面利息是12$\%$，两个月前支付了最后一期利息，债券的|市场上某息票债券的卖价是|面值|美元的|如果票面利息是|两个月前支付了最后一期利|债券的,,市场上某息票债券的卖价是面值2000美元的113$\%$，如果票面利息是12$\%$，两个月前支付了最后一期利息，债券的全价是____美元。 A. 2200 | B. 2220 | C. 2300 | D. 2320 答案:C
auto_neuron_FinEval_neurons_investments_16,neuron,FinEval,investments,当市场收益率变动100个基点时，____的平价债券将经历一个2.0元的价格波动，假设债券的面值为100元、票面利率为10,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,当市场收益率变动100个基点时，____的平价债券将经历一个2.0元的价格波动，假设债券的面值为100元、票面利率为10|当市场收益率变动|个基点时|的平价债券将经历一个|元的价格波动|假设债券的面值为|票面利率为,,当市场收益率变动100个基点时，____的平价债券将经历一个2.0元的价格波动，假设债券的面值为100元、票面利率为10$\%$。 A. 久期为2.88年 | B. 久期为2.74年 | C. 久期为2.53年 | D. 久期为2.20年 答案:D
auto_neuron_FinEval_neurons_investments_17,neuron,FinEval,investments,(1)平价债券X，5年期，10$\%$息票率，(2)零息票债券Y，5年期，10$\%$的到期收益率，X和Y中____债券,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,(1)平价债券X，5年期，10$\%$息票率，(2)零息票债券Y，5年期，10$\%$的到期收益率，X和Y中____债券|平价债券X|年期|息票率|零息票债券Y|的到期收益率|X和Y中|债券,,(1)平价债券X，5年期，10$\%$息票率，(2)零息票债券Y，5年期，10$\%$的到期收益率，X和Y中____债券对利率的波动更不敏感。 A. 债券X，因为久期更短 | B. 债券X，因为到期时间更长 | C. 债券Y，因为久期更长 | D. 债券Y，因为到期时间更短 答案:A
auto_neuron_FinEval_neurons_investments_18,neuron,FinEval,investments,约风险溢价是债券发行者在规定时间内不能支付利息和本金的风险所对应的收益补偿。债券信用等级越高，违约风险越小；债券信用等级,金融学大类,投资学,资产定价,风险收益与估值,formula_or_calculation,formula_neighbor,约风险溢价是债券发行者在规定时间内不能支付利息和本金的风险所对应的收益补偿。债券信用等级越高，违约风险越小；债券信用等级|约风险溢价是债券发行者在|规定时间内不能支付利息和|本金的风险所对应的收益补|债券信用等级越高|违约风险越小|债券信用等级,,约风险溢价是债券发行者在规定时间内不能支付利息和本金的风险所对应的收益补偿。债券信用等级越高，违约风险越小；债券信用等级越低，违约风险越大。公司债券或多或少都存在违约风险，政府债券通常被认为是没有违约风险的。假设1年期国债的收益率是6$\%$，5年期国债的收益率是7$\%$。福特汽车公司发行的5年期债券的收益率是8$\%$，壳牌石油公司发行的1年期债券的收益率是7$\%$。壳牌公司和福特公司发行的债券的违约风险溢价分别是____。 A. 1$\%$和1$\%$ | B. 1$\%$和2$\%$ | C. 2$\%$和1$\%$ | D. 1$\%$和3$\%$ 答案:A
auto_neuron_FinEval_neurons_investments_19,neuron,FinEval,investments,某人以10000元投资A股票，预计持有半年后将其售出，预计未来半年内获利500元，未来半年股票市值为10500元可能性为,金融学大类,金融学,未细分金融模块,待人工归类,formula_or_calculation,formula_neighbor,某人以10000元投资A股票，预计持有半年后将其售出，预计未来半年内获利500元，未来半年股票市值为10500元可能性为|某人以|元投资A股票|预计持有半年后将其售出|预计未来半年内获利|未来半年股票市值为|元可能性为,,某人以10000元投资A股票，预计持有半年后将其售出，预计未来半年内获利500元，未来半年股票市值为10500元可能性为50$\%$，市值为11000元可能性为30$\%$，市值为9500元可能性为20$\%$，投资者预期年持有收益率为____。 A. 0.039 | B. 0.095 | C. 0.096 | D. 0.12 答案:B
auto_neuron_FinEval_neurons_investments_20,neuron,FinEval,investments,该公司每股支付年度股利8元，预计股利将以10$\%$的速度持续增长。假设市场收益率为20$\%$，请计算该股票的内在价值,金融学大类,投资学,资产定价,风险收益与估值,formula_or_calculation,formula_neighbor,该公司每股支付年度股利8元，预计股利将以10$\%$的速度持续增长。假设市场收益率为20$\%$，请计算该股票的内在价值|该公司每股支付年度股利|预计股利将以|的速度持续增长|假设市场收益率为|请计算该股票的内在价值,,该公司每股支付年度股利8元，预计股利将以10$\%$的速度持续增长。假设市场收益率为20$\%$，请计算该股票的内在价值为____元。 A. 88 | B. 30 | C. 68 | D. 54 答案:A
auto_neuron_FinEval_neurons_investments_21,neuron,FinEval,investments,投资者想持有一种普通股一年。他期望收到2.50美元的红利和并将股票以30美元的价格出售。如果想取得10$\%$的回报率，,金融学大类,金融学,未细分金融模块,待人工归类,formula_or_calculation,formula_neighbor,投资者想持有一种普通股一年。他期望收到2.50美元的红利和并将股票以30美元的价格出售。如果想取得10$\%$的回报率，|投资者想持有一种普通股一|他期望收到|美元的红利和并将股票以|美元的价格出售|如果想取得|的回报率,,投资者想持有一种普通股一年。他期望收到2.50美元的红利和并将股票以30美元的价格出售。如果想取得10$\%$的回报率，那么他愿意支付的股票最高价格是____。 A. 29.55美元 | B. 27.73美元 | C. 26.52美元 | D. 24.21美元 答案:A
auto_neuron_FinEval_neurons_investments_22,neuron,FinEval,investments,在修正期为3年的前提下，以下哪项是正确的关于面值债券XYZ的描述?,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor|prerequisite,在修正期为3年的前提下，以下哪项是正确的关于面值债券XYZ的描述?|在修正期为|年的前提下|以下哪项是正确的关于面值|债券XYZ的描述,,在修正期为3年的前提下，以下哪项是正确的关于面值债券XYZ的描述? A. 如果市场收益率上升1$\%$，债券价格下降60美元 | B. 如果市场收益率上升1$\%$，债券价格上升50美元 | C. 如果市场收益率上升1$\%$，债券价格下降30美元 | D. 如果市场收益率上升1$\%$，债券价格上升30美元 答案:C
auto_neuron_FinEval_neurons_investments_24,neuron,FinEval,investments,一个公司的行业平均水平低于资产周转率，这意味着____。,金融学大类,金融学,未细分金融模块,待人工归类,concept,same_domain,一个公司的行业平均水平低于资产周转率，这意味着____。|一个公司的行业平均水平低|于资产周转率|这意味着,,一个公司的行业平均水平低于资产周转率，这意味着____。 A. 公司的市盈率高于行业平均水平 | B. 在短期内，该公司比同行业其他公司更有可能避免破产风险 | C. 这个公司的盈利能力可能高于同行业其他公司 | D. 该公司可能比同行业其他公司能够更有效地利用资产 答案:B
auto_neuron_FinEval_neurons_investments_25,neuron,FinEval,investments,如果证券定价不满足一价定律则可以进行套利交易，如果国库券的价值高于它各个部分（STRIPPED现金流）价值之和，应该如何,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,formula_or_calculation,formula_neighbor,如果证券定价不满足一价定律则可以进行套利交易，如果国库券的价值高于它各个部分（STRIPPED现金流）价值之和，应该如何|如果证券定价不满足一价定|律则可以进行套利交易|如果国库券的价值高于它各|个部分|STRIPPED现金流|价值之和|应该如何,,如果证券定价不满足一价定律则可以进行套利交易，如果国库券的价值高于它各个部分（STRIPPED现金流）价值之和，应该如何操作进行套利____。 A. 购买剥离的现金流并进行债券重组以获利 | B. 不能通过购买剥离的现金流并进行债券重组获利 | C. 通过购买债券建立本息剥离来获利 | D. 不能通过购买剥离的现金流并进行债券重组获利，但可以通过购买债券建立本息剥离来获利 答案:D
