id,ceval_subject,ceval_chinese_name,sub_concept,node_type,example_count,has_explanation,source_tier,confidence
ceval_seed.professional_tour_guide.011.八七,professional_tour_guide,导游资格,八七,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.012.湖州,professional_tour_guide,导游资格,湖州,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.013.泾县,professional_tour_guide,导游资格,泾县,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.014.肇庆,professional_tour_guide,导游资格,肇庆,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.015.北宋,professional_tour_guide,导游资格,北宋,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.016.洛阳,professional_tour_guide,导游资格,洛阳,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.017.之称,professional_tour_guide,导游资格,之称,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.018.障景,professional_tour_guide,导游资格,障景,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.019.鲁菜,professional_tour_guide,导游资格,鲁菜,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.020.白唇鹿,professional_tour_guide,导游资格,白唇鹿,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.021.白鳍豚,professional_tour_guide,导游资格,白鳍豚,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.022.金丝猴,professional_tour_guide,导游资格,金丝猴,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.023.意大利,professional_tour_guide,导游资格,意大利,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.024.蒙古族,professional_tour_guide,导游资格,蒙古族,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.025.满族,professional_tour_guide,导游资格,满族,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.026.红茶,professional_tour_guide,导游资格,红茶,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.027.毛泽东,professional_tour_guide,导游资格,毛泽东,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.028.朱德,professional_tour_guide,导游资格,朱德,procedure,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.029.宋朝,professional_tour_guide,导游资格,宋朝,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.030.清朝,professional_tour_guide,导游资格,清朝,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.031.春秋,professional_tour_guide,导游资格,春秋,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.032.浙江省,professional_tour_guide,导游资格,浙江省,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.033.广东省,professional_tour_guide,导游资格,广东省,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.034.史记,professional_tour_guide,导游资格,史记,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.035.玫瑰,professional_tour_guide,导游资格,玫瑰,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.036.西安大雁塔,professional_tour_guide,导游资格,西安大雁塔,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.037.雁荡山,professional_tour_guide,导游资格,雁荡山,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.038.唐朝,professional_tour_guide,导游资格,唐朝,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.039.唐代,professional_tour_guide,导游资格,唐代,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.040.菊花,professional_tour_guide,导游资格,菊花,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.041.泰国,professional_tour_guide,导游资格,泰国,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.042.1985年,professional_tour_guide,导游资格,1985年,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.043.唐乾陵,professional_tour_guide,导游资格,唐乾陵,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.044.南京古城,professional_tour_guide,导游资格,南京古城,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.professional_tour_guide.045.壮族,professional_tour_guide,导游资格,壮族,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.001.下列各句中,high_school_chinese,高中语文,下列各句中,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.002.没有语病的一句是,high_school_chinese,高中语文,没有语病的一句是,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.003.underline,high_school_chinese,高中语文,underline,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.004.ng,high_school_chinese,高中语文,ng,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.005.没有语病的一项是,high_school_chinese,高中语文,没有语病的一项是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.006.下列词语中注音全都正确的一项是,high_school_chinese,高中语文,下列词语中注音全都正确的一项是,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.007.xi,high_school_chinese,高中语文,xi,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.008.zh,high_school_chinese,高中语文,zh,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.009.下列各句中加下划线的成语使用恰当的一句是,high_school_chinese,高中语文,下列各句中加下划线的成语使用恰当的一句是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.010.ji,high_school_chinese,高中语文,ji,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.011.qi,high_school_chinese,高中语文,qi,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.012.ch,high_school_chinese,高中语文,ch,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.013.sh,high_school_chinese,高中语文,sh,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.014.近年来,high_school_chinese,高中语文,近年来,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.015.填入下面横线处的句子,high_school_chinese,高中语文,填入下面横线处的句子,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.016.与上下文衔接恰当的一项是,high_school_chinese,高中语文,与上下文衔接恰当的一项是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.017.分析选项,high_school_chinese,高中语文,分析选项,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.018.标点符号使用正确的一句是,high_school_chinese,高中语文,标点符号使用正确的一句是,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.019.下列句子中,high_school_chinese,高中语文,下列句子中,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.020.li,high_school_chinese,高中语文,li,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.021.目前,high_school_chinese,高中语文,目前,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.022.现在,high_school_chinese,高中语文,现在,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.023.与上下文衔接最恰当的一组是,high_school_chinese,高中语文,与上下文衔接最恰当的一组是,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.024.组织社会的生产,high_school_chinese,高中语文,组织社会的生产,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.025.xu,high_school_chinese,高中语文,xu,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.026.像垂披纷散秀发的古代美人,high_school_chinese,高中语文,像垂披纷散秀发的古代美人,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.027.婆娑起舞,high_school_chinese,高中语文,婆娑起舞,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.028.万般风流,high_school_chinese,高中语文,万般风流,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.029.像凌波微步的仙子,high_school_chinese,高中语文,像凌波微步的仙子,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.030.因此,high_school_chinese,高中语文,因此,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.031.意思非常清楚,high_school_chinese,高中语文,意思非常清楚,formula_or_calculation,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.032.紧紧相连,high_school_chinese,高中语文,紧紧相连,formula_or_calculation,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.033.交互阐明,high_school_chinese,高中语文,交互阐明,formula_or_calculation,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.034.治水,high_school_chinese,高中语文,治水,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.035.如不控制好,high_school_chinese,高中语文,如不控制好,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.036.会影响荔枝的高产稳产,high_school_chinese,高中语文,会影响荔枝的高产稳产,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.037.因荔枝具有,high_school_chinese,高中语文,因荔枝具有,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.038.春无花,high_school_chinese,高中语文,春无花,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.039.夏无果,high_school_chinese,高中语文,夏无果,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.040.冬来梢,high_school_chinese,高中语文,冬来梢,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.041.的特征,high_school_chinese,高中语文,的特征,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.042.bi,high_school_chinese,高中语文,bi,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.043.天门铭,high_school_chinese,高中语文,天门铭,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.044.它是从石缝中钻出的花,high_school_chinese,高中语文,它是从石缝中钻出的花,procedure,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_chinese.045.天行健,high_school_chinese,高中语文,天行健,procedure,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.001.共产党宣言,high_school_history,高中历史,共产党宣言,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.002.这表明,high_school_history,高中历史,这表明,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.003.断发易服,high_school_history,高中历史,断发易服,regulation_or_standard,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.004.分封制,high_school_history,高中历史,分封制,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.005.有学者指出,high_school_history,高中历史,有学者指出,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.006.这主要是因为,high_school_history,高中历史,这主要是因为,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.007.青瓷,high_school_history,高中历史,青瓷,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.008.白瓷,high_school_history,高中历史,白瓷,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.009.该成,high_school_history,高中历史,该成,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.010.的颁布,high_school_history,高中历史,的颁布,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.011.北宋前期,high_school_history,高中历史,北宋前期,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.012.自然经济逐渐解体,high_school_history,高中历史,自然经济逐渐解体,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.013.建国初国民经济恢复时期,high_school_history,高中历史,建国初国民经济恢复时期,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.014.井田制,high_school_history,高中历史,井田制,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.015.伏尔泰,high_school_history,高中历史,伏尔泰,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.016.中说,high_school_history,高中历史,中说,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.017.由此可见,high_school_history,高中历史,由此可见,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.018.唐朝时,high_school_history,高中历史,唐朝时,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.019.广州,high_school_history,高中历史,广州,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.020.神圣家族,high_school_history,高中历史,神圣家族,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.021.德意志意识形态,high_school_history,高中历史,德意志意识形态,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.022.资本论,high_school_history,高中历史,资本论,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.023.汉书,high_school_history,高中历史,汉书,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.024.新航路的开辟,high_school_history,高中历史,新航路的开辟,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.025.责任内阁制,high_school_history,高中历史,责任内阁制,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.026.指的是,high_school_history,高中历史,指的是,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.027.据统计,high_school_history,高中历史,据统计,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.028.这说明,high_school_history,高中历史,这说明,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.029.中记载,high_school_history,高中历史,中记载,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.030.陆游,high_school_history,高中历史,陆游,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.031.杂赋,high_school_history,高中历史,杂赋,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.032.今朝半醉归草市,high_school_history,高中历史,今朝半醉归草市,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.033.指点青帘上酒楼,high_school_history,高中历史,指点青帘上酒楼,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.034.商品经济的发展,high_school_history,高中历史,商品经济的发展,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.035.十二铜表法,high_school_history,高中历史,十二铜表法,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.036.其主要依据是,high_school_history,高中历史,其主要依据是,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.037.马克思曾指出,high_school_history,高中历史,马克思曾指出,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.038.土地法令,high_school_history,高中历史,土地法令,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.039.这一主张,high_school_history,高中历史,这一主张,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.040.异端,high_school_history,高中历史,异端,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.041.春秋战国时期,high_school_history,高中历史,春秋战国时期,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.042.轻工业,high_school_history,高中历史,轻工业,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.043.牛顿,high_school_history,高中历史,牛顿,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.044.爱因斯坦,high_school_history,高中历史,爱因斯坦,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_history.045.人是万物的尺度,high_school_history,高中历史,人是万物的尺度,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.001.上海,middle_school_history,初中历史,上海,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.002.凡尔赛和约,middle_school_history,初中历史,凡尔赛和约,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.003.英国,middle_school_history,初中历史,英国,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.004.是指,middle_school_history,初中历史,是指,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.005.法国,middle_school_history,初中历史,法国,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.006.土地改革,middle_school_history,初中历史,土地改革,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.007.家庭联产承包责任制,middle_school_history,初中历史,家庭联产承包责任制,procedure,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.008.的内容之一,middle_school_history,初中历史,的内容之一,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.009.江南河,middle_school_history,初中历史,江南河,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.010.邗沟,middle_school_history,初中历史,邗沟,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.011.黄帝,middle_school_history,初中历史,黄帝,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.012.经济特区,middle_school_history,初中历史,经济特区,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.013.内地,middle_school_history,初中历史,内地,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.014.南京,middle_school_history,初中历史,南京,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.015.广州,middle_school_history,初中历史,广州,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.016.中共,middle_school_history,初中历史,中共,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.017.唐朝,middle_school_history,初中历史,唐朝,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.018.人民公社化,middle_school_history,初中历史,人民公社化,procedure,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.019.农业合作化,middle_school_history,初中历史,农业合作化,procedure,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.020.党的好干部,middle_school_history,初中历史,党的好干部,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.021.厦门,middle_school_history,初中历史,厦门,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.022.英国资产阶级革命,middle_school_history,初中历史,英国资产阶级革命,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.023.魏源,middle_school_history,初中历史,魏源,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.024.辛亥革命,middle_school_history,初中历史,辛亥革命,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.025.鸦片战争,middle_school_history,初中历史,鸦片战争,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.026.第二次鸦片战争,middle_school_history,初中历史,第二次鸦片战争,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.027.甲午中日战争,middle_school_history,初中历史,甲午中日战争,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.028.八国联军侵华战争,middle_school_history,初中历史,八国联军侵华战争,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.029.不正确的一项是,middle_school_history,初中历史,不正确的一项是,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.030.蚩尤部落,middle_school_history,初中历史,蚩尤部落,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.031.炎帝,middle_school_history,初中历史,炎帝,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.032.林则徐,middle_school_history,初中历史,林则徐,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.033.俄国,middle_school_history,初中历史,俄国,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.034.半坡原始居民,middle_school_history,初中历史,半坡原始居民,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.035.河姆渡原始居民,middle_school_history,初中历史,河姆渡原始居民,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.036.印度,middle_school_history,初中历史,印度,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.037.山顶洞人,middle_school_history,初中历史,山顶洞人,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.038.鉴真,middle_school_history,初中历史,鉴真,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.039.玄奘,middle_school_history,初中历史,玄奘,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.040.中共十一届三中全会,middle_school_history,初中历史,中共十一届三中全会,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.041.美国,middle_school_history,初中历史,美国,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.042.元朝时,middle_school_history,初中历史,元朝时,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.043.北京,middle_school_history,初中历史,北京,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.044.科举制,middle_school_history,初中历史,科举制,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_history.045.的发表,middle_school_history,初中历史,的发表,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.001.填入画横线部分最恰当的一项是,civil_servant,公务员,填入画横线部分最恰当的一项是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.002.因此,civil_servant,公务员,因此,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.003.以下哪项如果为真,civil_servant,公务员,以下哪项如果为真,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.004.但是,civil_servant,公务员,但是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.005.橄榄型,civil_servant,公务员,橄榄型,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.006.所以,civil_servant,公务员,所以,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.007.根据上述定义,civil_servant,公务员,根据上述定义,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.008.言论自由,civil_servant,公务员,言论自由,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
