card_id,group,subject,chinese_name,sub_concept,node_type,matched_question_count,definition_clues,regularity_clues,trap_clues,example_count,priority
ceval_card.clinical_medicine.033.黄疸,medicine,clinical_medicine,临床医学,黄疸,concept,3,0,0,0,3,12
ceval_card.clinical_medicine.034.58岁,medicine,clinical_medicine,临床医学,58岁,concept,3,0,0,0,3,12
ceval_card.clinical_medicine.035.二度,medicine,clinical_medicine,临床医学,二度,concept,3,0,0,0,3,12
ceval_card.clinical_medicine.040.阵发性睡眠性血红蛋白尿,medicine,clinical_medicine,临床医学,阵发性睡眠性血红蛋白尿,concept,3,0,0,0,3,12
ceval_card.clinical_medicine.041.血红蛋白65g,medicine,clinical_medicine,临床医学,血红蛋白65g,concept,3,0,0,0,3,12
ceval_card.clinical_medicine.045.残气量,medicine,clinical_medicine,临床医学,残气量,abstraction_or_regularity,3,0,0,0,3,12
ceval_card.fire_engineer.009.0MPa,engineering,fire_engineer,注册消防工程师,0MPa,concept,3,0,0,0,3,12
ceval_card.fire_engineer.019.50h的防火隔墙和1,engineering,fire_engineer,注册消防工程师,50h的防火隔墙和1,formula_or_calculation,3,0,0,0,3,12
ceval_card.fire_engineer.026.不应小于0,engineering,fire_engineer,注册消防工程师,不应小于0,formula_or_calculation,3,0,0,0,3,12
ceval_card.fire_engineer.027.50h的楼板与其他部位分隔,engineering,fire_engineer,注册消防工程师,50h的楼板与其他部位分隔,formula_or_calculation,3,0,0,0,3,12
ceval_card.fire_engineer.039.40m,engineering,fire_engineer,注册消防工程师,40m,procedure,3,0,0,0,3,12
ceval_card.fire_engineer.042.其防火间距不限,engineering,fire_engineer,注册消防工程师,其防火间距不限,concept,3,0,0,0,3,12
ceval_card.environmental_impact_assessment_engineer.010.m3,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,m3,formula_or_calculation,3,0,0,0,3,12
ceval_card.environmental_impact_assessment_engineer.027.高于,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,高于,formula_or_calculation,3,0,0,0,3,12
ceval_card.environmental_impact_assessment_engineer.036.自治区,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,自治区,regulation_or_standard,3,0,0,0,3,12
ceval_card.physician.002.IL,medicine,physician,医师资格,IL,concept,3,0,0,0,3,12
ceval_card.physician.032.ANA,medicine,physician,医师资格,ANA,concept,3,0,0,0,3,12
ceval_card.physician.038.以上均是,medicine,physician,医师资格,以上均是,abstraction_or_regularity,3,0,0,0,3,12
ceval_card.physician.040.抗HIV阳性,medicine,physician,医师资格,抗HIV阳性,concept,3,0,0,0,3,12
ceval_card.physician.041.抗HAV阳性,medicine,physician,医师资格,抗HAV阳性,concept,3,0,0,0,3,12
ceval_card.physician.042.抗EBV阳性,medicine,physician,医师资格,抗EBV阳性,concept,3,0,0,0,3,12
ceval_card.physician.043.抗HBC阳性,medicine,physician,医师资格,抗HBC阳性,concept,3,0,0,0,3,12
ceval_card.mao_zedong_thought.040.促进社会公平正义,politics_history,mao_zedong_thought,毛泽东思想和中国特色社会主义理论体系概论,促进社会公平正义,formula_or_calculation,2,1,0,0,2,10
ceval_card.high_school_politics.028.政府履行职能,politics_history,high_school_politics,高中政治,政府履行职能,formula_or_calculation,2,1,0,0,2,10
ceval_card.modern_chinese_history.042.中学为体,politics_history,modern_chinese_history,近代史纲要,中学为体,formula_or_calculation,2,1,0,0,2,10
ceval_card.modern_chinese_history.043.西学为用,politics_history,modern_chinese_history,近代史纲要,西学为用,formula_or_calculation,2,1,0,0,2,10
ceval_card.basic_medicine.040.升结肠,medicine,basic_medicine,基础医学,升结肠,concept,2,1,0,0,2,10
ceval_card.fire_engineer.035.3时,engineering,fire_engineer,注册消防工程师,3时,regulation_or_standard,2,1,0,0,2,10
ceval_card.computer_network.017.坚持型CSMA,computer,computer_network,计算机网络,坚持型CSMA,concept,2,0,0,0,2,8
ceval_card.computer_network.024.II,computer,computer_network,计算机网络,II,concept,2,0,0,0,2,8
ceval_card.computer_network.033.数据报交换可能出现分组乱序,computer,computer_network,计算机网络,数据报交换可能出现分组乱序,formula_or_calculation,2,0,0,0,2,8
ceval_card.computer_network.040.III,computer,computer_network,计算机网络,III,concept,2,0,0,0,2,8
ceval_card.operating_system.011.cd,computer,operating_system,操作系统,cd,concept,2,0,0,0,2,8
ceval_card.operating_system.015.init,computer,operating_system,操作系统,init,concept,2,0,0,0,2,8
ceval_card.operating_system.041.能运行更多的程序,computer,operating_system,操作系统,能运行更多的程序,concept,2,0,0,0,2,8
ceval_card.operating_system.042.能运行更大的程序,computer,operating_system,操作系统,能运行更大的程序,concept,2,0,0,0,2,8
ceval_card.operating_system.043.实现分时系统,computer,operating_system,操作系统,实现分时系统,concept,2,0,0,0,2,8
ceval_card.operating_system.044.实现虚拟存储技术,computer,operating_system,操作系统,实现虚拟存储技术,concept,2,0,0,0,2,8
ceval_card.computer_architecture.007.TLB,computer,computer_architecture,计算机组成,TLB,procedure,2,0,0,0,2,8
ceval_card.computer_architecture.031.寄存器组,computer,computer_architecture,计算机组成,寄存器组,procedure,2,0,0,0,2,8
ceval_card.computer_architecture.032.磁带,computer,computer_architecture,计算机组成,磁带,procedure,2,0,0,0,2,8
ceval_card.computer_architecture.039.1500H,computer,computer_architecture,计算机组成,1500H,concept,1,2,0,0,1,8
ceval_card.college_programming.027.Sample,computer,college_programming,大学编程,Sample,formula_or_calculation,2,0,0,0,2,8
ceval_card.college_programming.030.wheel,computer,college_programming,大学编程,wheel,formula_or_calculation,2,0,0,0,2,8
ceval_card.college_programming.032.example,computer,college_programming,大学编程,example,concept,2,0,0,0,2,8
ceval_card.college_programming.036.arr,computer,college_programming,大学编程,arr,concept,2,0,0,0,2,8
ceval_card.college_programming.044.value,computer,college_programming,大学编程,value,concept,2,0,0,0,2,8
ceval_card.electrical_engineer.006.超前0,engineering,electrical_engineer,注册电气工程师,超前0,formula_or_calculation,2,0,0,0,2,8
ceval_card.electrical_engineer.007.滞后0,engineering,electrical_engineer,注册电气工程师,滞后0,formula_or_calculation,2,0,0,0,2,8
ceval_card.electrical_engineer.039.额定功率,engineering,electrical_engineer,注册电气工程师,额定功率,concept,2,0,0,0,2,8
ceval_card.electrical_engineer.042.势能最大,engineering,electrical_engineer,注册电气工程师,势能最大,concept,2,0,0,0,2,8
ceval_card.metrology_engineer.014.摩尔,engineering,metrology_engineer,注册计量师,摩尔,concept,2,0,0,0,2,8
ceval_card.metrology_engineer.016.化整间距为0,engineering,metrology_engineer,注册计量师,化整间距为0,concept,2,0,0,0,2,8
ceval_card.metrology_engineer.021.3g,engineering,metrology_engineer,注册计量师,3g,regulation_or_standard,2,0,0,0,2,8
ceval_card.metrology_engineer.040.1V,engineering,metrology_engineer,注册计量师,1V,formula_or_calculation,2,0,0,0,2,8
ceval_card.marxism.001.时间,politics_history,marxism,马克思主义基本原理,时间,formula_or_calculation,2,0,0,0,2,8
ceval_card.marxism.015.实事求是,politics_history,marxism,马克思主义基本原理,实事求是,formula_or_calculation,2,0,0,0,2,8
ceval_card.marxism.016.物质和意识的关系,politics_history,marxism,马克思主义基本原理,物质和意识的关系,concept,2,0,0,0,2,8
ceval_card.marxism.022.概念,politics_history,marxism,马克思主义基本原理,概念,concept,2,0,0,0,2,8
ceval_card.marxism.024.推理,politics_history,marxism,马克思主义基本原理,推理,concept,2,0,0,0,2,8
ceval_card.marxism.030.存在性,politics_history,marxism,马克思主义基本原理,存在性,concept,2,0,0,0,2,8
ceval_card.marxism.032.哲学的基本问题是,politics_history,marxism,马克思主义基本原理,哲学的基本问题是,concept,2,0,0,0,2,8
ceval_card.marxism.033.真理的客观性是指,politics_history,marxism,马克思主义基本原理,真理的客观性是指,concept,2,0,0,0,2,8
ceval_card.marxism.034.是否承认社会存在决定社会意识,politics_history,marxism,马克思主义基本原理,是否承认社会存在决定社会意识,regulation_or_standard,2,0,0,0,2,8
ceval_card.marxism.036.实践的观点,politics_history,marxism,马克思主义基本原理,实践的观点,concept,2,0,0,0,2,8
ceval_card.marxism.037.形而上学唯物主义观点,politics_history,marxism,马克思主义基本原理,形而上学唯物主义观点,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.marxism.039.防微杜渐,politics_history,marxism,马克思主义基本原理,防微杜渐,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.marxism.042.这说明,politics_history,marxism,马克思主义基本原理,这说明,regulation_or_standard,2,0,0,0,2,8
ceval_card.marxism.043.政权的组织形式,politics_history,marxism,马克思主义基本原理,政权的组织形式,concept,2,0,0,0,2,8
ceval_card.marxism.044.社会各阶级在国家中的地位,politics_history,marxism,马克思主义基本原理,社会各阶级在国家中的地位,concept,2,0,0,0,2,8
ceval_card.marxism.045.改造世界的物质活动,politics_history,marxism,马克思主义基本原理,改造世界的物质活动,concept,2,0,0,0,2,8
ceval_card.high_school_politics.008.一国,politics_history,high_school_politics,高中政治,一国,concept,2,0,0,0,2,8
ceval_card.high_school_politics.027.PM2,politics_history,high_school_politics,高中政治,PM2,formula_or_calculation,2,0,0,0,2,8
ceval_card.high_school_politics.029.网红打卡地,politics_history,high_school_politics,高中政治,网红打卡地,formula_or_calculation,2,0,0,0,2,8
ceval_card.high_school_politics.030.稳定物价,politics_history,high_school_politics,高中政治,稳定物价,formula_or_calculation,2,0,0,0,2,8
ceval_card.high_school_politics.031.在这里,politics_history,high_school_politics,高中政治,在这里,concept,2,0,0,0,2,8
ceval_card.high_school_politics.032.这启示我们,politics_history,high_school_politics,高中政治,这启示我们,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_politics.036.日起实施,politics_history,high_school_politics,高中政治,日起实施,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_politics.037.截至2010年3月,politics_history,high_school_politics,高中政治,截至2010年3月,concept,2,0,0,0,2,8
ceval_card.high_school_politics.038.我国外汇储备余额为2,politics_history,high_school_politics,高中政治,我国外汇储备余额为2,concept,2,0,0,0,2,8
ceval_card.high_school_politics.039.42万亿元,politics_history,high_school_politics,高中政治,42万亿元,concept,2,0,0,0,2,8
ceval_card.high_school_politics.040.外汇是,politics_history,high_school_politics,高中政治,外汇是,concept,2,0,0,0,2,8
ceval_card.high_school_politics.041.我国居民或法人持有的美元,politics_history,high_school_politics,高中政治,我国居民或法人持有的美元,concept,2,0,0,0,2,8
ceval_card.high_school_politics.042.两种货币之间的兑换关系,politics_history,high_school_politics,高中政治,两种货币之间的兑换关系,concept,2,0,0,0,2,8
ceval_card.high_school_politics.043.用于国际间结算的支付凭证,politics_history,high_school_politics,高中政治,用于国际间结算的支付凭证,concept,2,0,0,0,2,8
ceval_card.high_school_politics.044.对外开放程度的标志,politics_history,high_school_politics,高中政治,对外开放程度的标志,concept,2,0,0,0,2,8
ceval_card.middle_school_politics.018.中国国际地位不断提高,politics_history,middle_school_politics,初中政治,中国国际地位不断提高,concept,1,2,0,0,1,8
ceval_card.middle_school_politics.025.两会,politics_history,middle_school_politics,初中政治,两会,regulation_or_standard,2,0,0,0,2,8
ceval_card.middle_school_politics.042.和平统一,politics_history,middle_school_politics,初中政治,和平统一,regulation_or_standard,2,0,0,0,2,8
ceval_card.middle_school_politics.043.对此认识正确的有,politics_history,middle_school_politics,初中政治,对此认识正确的有,regulation_or_standard,2,0,0,0,2,8
ceval_card.middle_school_politics.044.国有经济是国民经济的主导力量,politics_history,middle_school_politics,初中政治,国有经济是国民经济的主导力量,regulation_or_standard,2,0,0,0,2,8
ceval_card.middle_school_politics.045.国有经济是社会主义经济制度的基础,politics_history,middle_school_politics,初中政治,国有经济是社会主义经济制度的基础,regulation_or_standard,2,0,0,0,2,8
ceval_card.modern_chinese_history.010.签订后,politics_history,modern_chinese_history,近代史纲要,签订后,concept,2,0,0,0,2,8
ceval_card.ideological_and_moral_cultivation.019.人与人,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,人与人,concept,2,0,0,0,2,8
ceval_card.ideological_and_moral_cultivation.020.人与社会,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,人与社会,concept,2,0,0,0,2,8
ceval_card.ideological_and_moral_cultivation.043.德才兼备,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,德才兼备,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.011.北宋前期,politics_history,high_school_history,高中历史,北宋前期,formula_or_calculation,2,0,0,0,2,8
ceval_card.high_school_history.012.自然经济逐渐解体,politics_history,high_school_history,高中历史,自然经济逐渐解体,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.high_school_history.013.建国初国民经济恢复时期,politics_history,high_school_history,高中历史,建国初国民经济恢复时期,concept,2,0,0,0,2,8
ceval_card.high_school_history.015.伏尔泰,politics_history,high_school_history,高中历史,伏尔泰,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.016.中说,politics_history,high_school_history,高中历史,中说,concept,2,0,0,0,2,8
ceval_card.high_school_history.017.由此可见,politics_history,high_school_history,高中历史,由此可见,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.018.唐朝时,politics_history,high_school_history,高中历史,唐朝时,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.high_school_history.020.神圣家族,politics_history,high_school_history,高中历史,神圣家族,concept,2,0,0,0,2,8
ceval_card.high_school_history.021.德意志意识形态,politics_history,high_school_history,高中历史,德意志意识形态,concept,2,0,0,0,2,8
ceval_card.high_school_history.022.资本论,politics_history,high_school_history,高中历史,资本论,concept,2,0,0,0,2,8
ceval_card.high_school_history.023.汉书,politics_history,high_school_history,高中历史,汉书,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.024.新航路的开辟,politics_history,high_school_history,高中历史,新航路的开辟,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.025.责任内阁制,politics_history,high_school_history,高中历史,责任内阁制,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.027.据统计,politics_history,high_school_history,高中历史,据统计,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.high_school_history.030.陆游,politics_history,high_school_history,高中历史,陆游,concept,2,0,0,0,2,8
ceval_card.high_school_history.031.杂赋,politics_history,high_school_history,高中历史,杂赋,concept,2,0,0,0,2,8
ceval_card.high_school_history.032.今朝半醉归草市,politics_history,high_school_history,高中历史,今朝半醉归草市,concept,2,0,0,0,2,8
ceval_card.high_school_history.033.指点青帘上酒楼,politics_history,high_school_history,高中历史,指点青帘上酒楼,concept,2,0,0,0,2,8
ceval_card.high_school_history.035.十二铜表法,politics_history,high_school_history,高中历史,十二铜表法,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.036.其主要依据是,politics_history,high_school_history,高中历史,其主要依据是,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.037.马克思曾指出,politics_history,high_school_history,高中历史,马克思曾指出,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.high_school_history.038.土地法令,politics_history,high_school_history,高中历史,土地法令,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.039.这一主张,politics_history,high_school_history,高中历史,这一主张,formula_or_calculation,2,0,0,0,2,8
ceval_card.high_school_history.040.异端,politics_history,high_school_history,高中历史,异端,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.high_school_history.043.牛顿,politics_history,high_school_history,高中历史,牛顿,regulation_or_standard,2,0,0,0,2,8
ceval_card.high_school_history.045.人是万物的尺度,politics_history,high_school_history,高中历史,人是万物的尺度,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.middle_school_history.018.人民公社化,politics_history,middle_school_history,初中历史,人民公社化,procedure,2,0,0,0,2,8
ceval_card.middle_school_history.031.炎帝,politics_history,middle_school_history,初中历史,炎帝,concept,2,0,0,0,2,8
ceval_card.middle_school_history.042.元朝时,politics_history,middle_school_history,初中历史,元朝时,regulation_or_standard,2,0,0,0,2,8
ceval_card.basic_medicine.021.子宫腺弯曲,medicine,basic_medicine,基础医学,子宫腺弯曲,concept,2,0,0,0,2,8
ceval_card.basic_medicine.032.脱氧胆酸,medicine,basic_medicine,基础医学,脱氧胆酸,concept,2,0,0,0,2,8
ceval_card.basic_medicine.039.浆液性炎,medicine,basic_medicine,基础医学,浆液性炎,concept,2,0,0,0,2,8
ceval_card.basic_medicine.041.胰岛素,medicine,basic_medicine,基础医学,胰岛素,concept,2,0,0,0,2,8
ceval_card.basic_medicine.043.蛋白激酶G,medicine,basic_medicine,基础医学,蛋白激酶G,concept,2,0,0,0,2,8
ceval_card.basic_medicine.045.霍奇金病,medicine,basic_medicine,基础医学,霍奇金病,concept,2,0,0,0,2,8
ceval_card.clinical_medicine.016.型房室传导阻滞,medicine,clinical_medicine,临床医学,型房室传导阻滞,concept,2,0,0,0,2,8
ceval_card.clinical_medicine.028.CK,medicine,clinical_medicine,临床医学,CK,regulation_or_standard,2,0,0,0,2,8
ceval_card.clinical_medicine.043.巨噬细胞,medicine,clinical_medicine,临床医学,巨噬细胞,concept,2,0,0,0,2,8
ceval_card.fire_engineer.013.0t,engineering,fire_engineer,注册消防工程师,0t,procedure,2,0,0,0,2,8
ceval_card.fire_engineer.014.类汽车库,engineering,fire_engineer,注册消防工程师,类汽车库,formula_or_calculation,1,1,1,0,1,8
ceval_card.fire_engineer.036.当管径DN,engineering,fire_engineer,注册消防工程师,当管径DN,formula_or_calculation,2,0,0,0,2,8
ceval_card.fire_engineer.041.00h的楼板与其他部位分隔,engineering,fire_engineer,注册消防工程师,00h的楼板与其他部位分隔,formula_or_calculation,2,0,0,0,2,8
ceval_card.environmental_impact_assessment_engineer.038.公正,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,公正,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.environmental_impact_assessment_engineer.039.80dB,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,80dB,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.environmental_impact_assessment_engineer.040.85dB,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,85dB,abstraction_or_regularity,2,0,0,0,2,8
ceval_card.physician.035.生后2,medicine,physician,医师资格,生后2,concept,2,0,0,0,2,8
ceval_card.physician.044.过期产儿,medicine,physician,医师资格,过期产儿,regulation_or_standard,2,0,0,0,2,8
ceval_card.computer_architecture.018.位功耗高,computer,computer_architecture,计算机组成,位功耗高,formula_or_calculation,1,1,0,0,1,6
ceval_card.computer_architecture.037.集成度低,computer,computer_architecture,计算机组成,集成度低,formula_or_calculation,1,1,0,0,1,6
ceval_card.ideological_and_moral_cultivation.023.性爱,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,性爱,concept,1,1,0,0,1,6
ceval_card.high_school_history.003.断发易服,politics_history,high_school_history,高中历史,断发易服,regulation_or_standard,1,1,0,0,1,6
ceval_card.clinical_medicine.010.50mmHg,medicine,clinical_medicine,临床医学,50mmHg,concept,1,1,0,0,1,6
ceval_card.physician.034.产力,medicine,physician,医师资格,产力,concept,1,1,0,0,1,6
ceval_card.computer_network.028.IEEE,computer,computer_network,计算机网络,IEEE,regulation_or_standard,1,0,0,0,1,4
ceval_card.computer_network.029.生成PDU,computer,computer_network,计算机网络,生成PDU,concept,1,0,0,0,1,4
ceval_card.computer_network.043.request,computer,computer_network,计算机网络,request,concept,1,0,0,0,1,4
ceval_card.operating_system.016.eval,computer,operating_system,操作系统,eval,concept,1,0,0,0,1,4
ceval_card.operating_system.017.cmd,computer,operating_system,操作系统,cmd,concept,1,0,0,0,1,4
ceval_card.operating_system.019.var1,computer,operating_system,操作系统,var1,concept,1,0,0,0,1,4
ceval_card.operating_system.020.var2,computer,operating_system,操作系统,var2,concept,1,0,0,0,1,4
ceval_card.operating_system.021.while,computer,operating_system,操作系统,while,concept,1,0,0,0,1,4
ceval_card.computer_architecture.027.晶体管,computer,computer_architecture,计算机组成,晶体管,formula_or_calculation,1,0,0,0,1,4
ceval_card.computer_architecture.028.中小规模集成电路,computer,computer_architecture,计算机组成,中小规模集成电路,formula_or_calculation,1,0,0,0,1,4
ceval_card.computer_architecture.029.未命中,computer,computer_architecture,计算机组成,未命中,procedure,1,0,0,0,1,4
ceval_card.computer_architecture.033.软磁盘,computer,computer_architecture,计算机组成,软磁盘,procedure,1,0,0,0,1,4
ceval_card.computer_architecture.034.活动头硬磁盘,computer,computer_architecture,计算机组成,活动头硬磁盘,procedure,1,0,0,0,1,4
ceval_card.computer_architecture.035.它一般用,computer,computer_architecture,计算机组成,它一般用,concept,1,0,0,0,1,4
ceval_card.computer_architecture.036.门来实现,computer,computer_architecture,计算机组成,门来实现,concept,1,0,0,0,1,4
ceval_card.college_programming.023.prev,computer,college_programming,大学编程,prev,concept,1,0,0,0,1,4
ceval_card.college_programming.026.foo,computer,college_programming,大学编程,foo,concept,1,0,0,0,1,4
ceval_card.college_programming.035.test,computer,college_programming,大学编程,test,formula_or_calculation,1,0,0,0,1,4
ceval_card.college_programming.043.CStudent,computer,college_programming,大学编程,CStudent,formula_or_calculation,1,0,0,0,1,4
ceval_card.electrical_engineer.023.10S,engineering,electrical_engineer,注册电气工程师,10S,concept,1,0,0,0,1,4
ceval_card.electrical_engineer.043.而模拟信号相反,engineering,electrical_engineer,注册电气工程师,而模拟信号相反,concept,1,0,0,0,1,4
ceval_card.metrology_engineer.020.3g和,engineering,metrology_engineer,注册计量师,3g和,regulation_or_standard,1,0,0,0,1,4
ceval_card.metrology_engineer.026.尔文,engineering,metrology_engineer,注册计量师,尔文,concept,1,0,0,0,1,4
ceval_card.metrology_engineer.028.坎德拉,engineering,metrology_engineer,注册计量师,坎德拉,concept,1,0,0,0,1,4
ceval_card.metrology_engineer.030.极差系数C,engineering,metrology_engineer,注册计量师,极差系数C,formula_or_calculation,1,0,0,0,1,4
ceval_card.metrology_engineer.041.01mm,engineering,metrology_engineer,注册计量师,01mm,formula_or_calculation,1,0,0,0,1,4
ceval_card.high_school_politics.005.劣币,politics_history,high_school_politics,高中政治,劣币,abstraction_or_regularity,1,0,0,0,1,4
ceval_card.high_school_politics.006.直播,politics_history,high_school_politics,高中政治,直播,regulation_or_standard,1,0,0,0,1,4
ceval_card.high_school_politics.007.穷人产品,politics_history,high_school_politics,高中政治,穷人产品,formula_or_calculation,1,0,0,0,1,4
ceval_card.high_school_politics.009.或一地区,politics_history,high_school_politics,高中政治,或一地区,concept,1,0,0,0,1,4
ceval_card.high_school_politics.016.乐活族,politics_history,high_school_politics,高中政治,乐活族,formula_or_calculation,1,0,0,0,1,4
ceval_card.high_school_politics.017.良币,politics_history,high_school_politics,高中政治,良币,abstraction_or_regularity,1,0,0,0,1,4
ceval_card.high_school_politics.021.微信营销,politics_history,high_school_politics,高中政治,微信营销,abstraction_or_regularity,1,0,0,0,1,4
ceval_card.high_school_politics.022.5变动,politics_history,high_school_politics,高中政治,5变动,formula_or_calculation,1,0,0,0,1,4
ceval_card.high_school_politics.023.三山五园,politics_history,high_school_politics,高中政治,三山五园,abstraction_or_regularity,1,0,0,0,1,4
ceval_card.middle_school_politics.014.张定宇,politics_history,middle_school_politics,初中政治,张定宇,concept,1,0,0,0,1,4
ceval_card.middle_school_politics.015.钟南山,politics_history,middle_school_politics,初中政治,钟南山,concept,1,0,0,0,1,4
ceval_card.middle_school_politics.016.张伯礼,politics_history,middle_school_politics,初中政治,张伯礼,concept,1,0,0,0,1,4
ceval_card.ideological_and_moral_cultivation.015.各尽所能,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,各尽所能,concept,1,0,0,0,1,4
ceval_card.ideological_and_moral_cultivation.018.处分四项权能,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,处分四项权能,concept,1,0,0,0,1,4
ceval_card.ideological_and_moral_cultivation.021.应当在人行道内行走,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,应当在人行道内行走,regulation_or_standard,1,0,0,0,1,4
ceval_card.ideological_and_moral_cultivation.038.应负刑事责任,politics_history,ideological_and_moral_cultivation,思想道德修养与法律基础,应负刑事责任,regulation_or_standard,1,0,0,0,1,4
ceval_card.high_school_history.007.青瓷,politics_history,high_school_history,高中历史,青瓷,concept,1,0,0,0,1,4
ceval_card.high_school_history.008.白瓷,politics_history,high_school_history,高中历史,白瓷,concept,1,0,0,0,1,4
ceval_card.high_school_history.009.该成,politics_history,high_school_history,高中历史,该成,concept,1,0,0,0,1,4
ceval_card.high_school_history.010.的颁布,politics_history,high_school_history,高中历史,的颁布,concept,1,0,0,0,1,4
ceval_card.middle_school_history.009.江南河,politics_history,middle_school_history,初中历史,江南河,concept,1,0,0,0,1,4
ceval_card.middle_school_history.010.邗沟,politics_history,middle_school_history,初中历史,邗沟,concept,1,0,0,0,1,4
ceval_card.middle_school_history.013.内地,politics_history,middle_school_history,初中历史,内地,concept,1,0,0,0,1,4
ceval_card.middle_school_history.019.农业合作化,politics_history,middle_school_history,初中历史,农业合作化,procedure,1,0,0,0,1,4
ceval_card.middle_school_history.020.党的好干部,politics_history,middle_school_history,初中历史,党的好干部,concept,1,0,0,0,1,4
ceval_card.middle_school_history.030.蚩尤部落,politics_history,middle_school_history,初中历史,蚩尤部落,concept,1,0,0,0,1,4
ceval_card.basic_medicine.030.垂体分泌FSH,medicine,basic_medicine,基础医学,垂体分泌FSH,concept,1,0,0,0,1,4
ceval_card.clinical_medicine.015.饮食疗法,medicine,clinical_medicine,临床医学,饮食疗法,concept,1,0,0,0,1,4
ceval_card.clinical_medicine.018.min,medicine,clinical_medicine,临床医学,min,concept,1,0,0,0,1,4
ceval_card.fire_engineer.031.类修车库,engineering,fire_engineer,注册消防工程师,类修车库,formula_or_calculation,1,0,0,0,1,4
ceval_card.environmental_impact_assessment_engineer.034.s风速,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,s风速,concept,1,0,0,0,1,4
ceval_card.environmental_impact_assessment_engineer.035.相对湿度50,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,相对湿度50,concept,1,0,0,0,1,4
ceval_card.environmental_impact_assessment_engineer.041.固定频率检测,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,固定频率检测,regulation_or_standard,1,0,0,0,1,4
ceval_card.environmental_impact_assessment_engineer.042.流域开发,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,流域开发,regulation_or_standard,1,0,0,0,1,4
ceval_card.environmental_impact_assessment_engineer.044.先计算不同时刻各监测点位平均值,engineering,environmental_impact_assessment_engineer,环境影响评价工程师,先计算不同时刻各监测点位平均值,formula_or_calculation,1,0,0,0,1,4
ceval_card.physician.019.pH7,medicine,physician,医师资格,pH7,formula_or_calculation,1,0,0,0,1,4
ceval_card.physician.025.调查分析,medicine,physician,医师资格,调查分析,regulation_or_standard,1,0,0,0,1,4
ceval_card.physician.026.保存证据,medicine,physician,医师资格,保存证据,regulation_or_standard,1,0,0,0,1,4
ceval_card.physician.027.向患方告知处理意见,medicine,physician,医师资格,向患方告知处理意见,regulation_or_standard,1,0,0,0,1,4
ceval_card.physician.028.处理相关责任人,medicine,physician,医师资格,处理相关责任人,regulation_or_standard,1,0,0,0,1,4
ceval_card.physician.029.及时报告,medicine,physician,医师资格,及时报告,regulation_or_standard,1,0,0,0,1,4
ceval_card.physician.030.结案报告,medicine,physician,医师资格,结案报告,regulation_or_standard,1,0,0,0,1,4
ceval_card.physician.033.丘脑下部,medicine,physician,医师资格,丘脑下部,concept,1,0,0,0,1,4
ceval_card.physician.045.停经史,medicine,physician,医师资格,停经史,concept,1,0,0,0,1,4
