card_id,ceval_subject,ceval_chinese_name,discipline,module,upper_concept,sub_concept,node_type,matched_question_count,definition_clue_count,regularity_clue_count,trap_clue_count,example_count,needs_authoritative_upgrade
ceval_card.middle_school_history.009.江南河,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,江南河,concept,1,0,0,0,1,True
ceval_card.middle_school_history.010.邗沟,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,邗沟,concept,1,0,0,0,1,True
ceval_card.middle_school_history.011.黄帝,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,黄帝,concept,4,0,0,0,4,True
ceval_card.middle_school_history.012.经济特区,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,经济特区,concept,6,0,0,0,6,True
ceval_card.middle_school_history.013.内地,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,内地,concept,1,0,0,0,1,True
ceval_card.middle_school_history.014.南京,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,南京,concept,8,0,0,0,8,True
ceval_card.middle_school_history.015.广州,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,广州,concept,5,0,0,0,5,True
ceval_card.middle_school_history.016.中共,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,中共,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.middle_school_history.017.唐朝,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,唐朝,concept,14,0,0,0,8,True
ceval_card.middle_school_history.018.人民公社化,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,人民公社化,procedure,2,0,0,0,2,True
ceval_card.middle_school_history.019.农业合作化,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,农业合作化,procedure,1,0,0,0,1,True
ceval_card.middle_school_history.020.党的好干部,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,党的好干部,concept,1,0,0,0,1,True
ceval_card.middle_school_history.021.厦门,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,厦门,concept,3,1,0,0,3,True
ceval_card.middle_school_history.022.英国资产阶级革命,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,英国资产阶级革命,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.middle_school_history.023.魏源,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,魏源,formula_or_calculation,4,0,0,0,4,True
ceval_card.middle_school_history.024.辛亥革命,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,辛亥革命,formula_or_calculation,6,0,0,0,6,True
ceval_card.middle_school_history.025.鸦片战争,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,鸦片战争,concept,9,0,0,0,8,True
ceval_card.middle_school_history.026.第二次鸦片战争,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,第二次鸦片战争,concept,4,0,0,0,4,True
ceval_card.middle_school_history.027.甲午中日战争,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,甲午中日战争,concept,5,0,0,0,5,True
ceval_card.middle_school_history.028.八国联军侵华战争,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,八国联军侵华战争,concept,3,0,0,0,3,True
ceval_card.middle_school_history.029.不正确的一项是,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,不正确的一项是,concept,4,0,0,0,4,True
ceval_card.middle_school_history.030.蚩尤部落,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,蚩尤部落,concept,1,0,0,0,1,True
ceval_card.middle_school_history.031.炎帝,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,炎帝,concept,2,0,0,0,2,True
ceval_card.middle_school_history.032.林则徐,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,林则徐,concept,4,0,0,0,4,True
ceval_card.middle_school_history.033.俄国,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,俄国,concept,7,0,0,0,7,True
ceval_card.middle_school_history.034.半坡原始居民,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,半坡原始居民,concept,4,0,0,0,4,True
ceval_card.middle_school_history.035.河姆渡原始居民,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,河姆渡原始居民,concept,5,0,0,0,5,True
ceval_card.middle_school_history.036.印度,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,印度,regulation_or_standard,7,0,0,0,7,True
ceval_card.middle_school_history.037.山顶洞人,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,山顶洞人,procedure,5,0,0,0,5,True
ceval_card.middle_school_history.038.鉴真,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,鉴真,concept,7,0,0,0,7,True
ceval_card.middle_school_history.039.玄奘,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,玄奘,concept,7,0,0,0,7,True
ceval_card.middle_school_history.040.中共十一届三中全会,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,中共十一届三中全会,formula_or_calculation,3,0,0,0,3,True
ceval_card.middle_school_history.041.美国,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,美国,concept,15,0,0,0,8,True
ceval_card.middle_school_history.042.元朝时,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,元朝时,regulation_or_standard,2,0,0,0,2,True
ceval_card.middle_school_history.043.北京,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,北京,concept,12,0,0,0,8,True
ceval_card.middle_school_history.044.科举制,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,科举制,regulation_or_standard,4,0,0,0,4,True
ceval_card.middle_school_history.045.的发表,middle_school_history,初中历史,历史大类,历史,事件、制度与因果,的发表,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.civil_servant.001.填入画横线部分最恰当的一项是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,填入画横线部分最恰当的一项是,formula_or_calculation,50,0,0,0,8,True
ceval_card.civil_servant.002.因此,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,因此,formula_or_calculation,23,5,6,0,8,True
ceval_card.civil_servant.003.以下哪项如果为真,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,以下哪项如果为真,formula_or_calculation,11,0,0,0,8,True
ceval_card.civil_servant.004.但是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,但是,abstraction_or_regularity,17,0,0,0,8,True
ceval_card.civil_servant.005.橄榄型,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,橄榄型,concept,2,0,0,0,2,True
ceval_card.civil_servant.006.所以,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,所以,concept,20,0,0,0,8,True
ceval_card.civil_servant.007.根据上述定义,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,根据上述定义,formula_or_calculation,6,0,0,0,6,True
ceval_card.civil_servant.008.言论自由,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,言论自由,regulation_or_standard,2,0,0,0,2,True
ceval_card.civil_servant.009.下列各句中,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,下列各句中,abstraction_or_regularity,8,0,0,0,8,True
ceval_card.civil_servant.010.没有语病的一句是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,没有语病的一句是,abstraction_or_regularity,6,0,0,0,6,True
ceval_card.civil_servant.011.同时,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,同时,formula_or_calculation,24,3,4,0,8,True
ceval_card.civil_servant.012.然而,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,然而,formula_or_calculation,9,0,0,0,8,True
ceval_card.civil_servant.013.近年来,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,近年来,formula_or_calculation,8,0,0,0,8,True
ceval_card.civil_servant.014.指的是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,指的是,abstraction_or_regularity,7,1,3,0,7,True
ceval_card.civil_servant.015.公开性治疗,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,公开性治疗,concept,1,0,0,0,1,True
ceval_card.civil_servant.016.其实,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,其实,formula_or_calculation,13,0,3,0,8,True
ceval_card.civil_servant.017.下列说法正确的是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,下列说法正确的是,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.civil_servant.018.下列说法错误的是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,下列说法错误的是,concept,4,0,0,0,4,True
ceval_card.civil_servant.019.相反,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,相反,formula_or_calculation,6,0,0,0,6,True
ceval_card.civil_servant.020.错误的是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,错误的是,regulation_or_standard,11,0,0,0,8,True
ceval_card.civil_servant.021.资本论,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,资本论,concept,1,0,0,0,1,True
ceval_card.civil_servant.022.正确的是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,正确的是,formula_or_calculation,29,0,3,0,8,True
ceval_card.civil_servant.023.块数据,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,块数据,concept,1,0,0,0,1,True
ceval_card.civil_servant.024.完善,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,完善,concept,5,0,0,0,5,True
ceval_card.civil_servant.025.深化,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,深化,concept,2,0,0,0,2,True
ceval_card.civil_servant.026.加强,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,加强,concept,9,0,0,0,8,True
ceval_card.civil_servant.027.首先,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,首先,formula_or_calculation,8,2,3,0,8,True
ceval_card.civil_servant.028.温和,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,温和,formula_or_calculation,2,1,2,0,2,True
ceval_card.civil_servant.029.智慧,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,智慧,formula_or_calculation,7,0,2,0,7,True
ceval_card.civil_servant.030.那么,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,那么,formula_or_calculation,24,0,3,0,8,True
ceval_card.civil_servant.031.将以上6个句子重新排列,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,将以上6个句子重新排列,formula_or_calculation,3,0,3,0,3,True
ceval_card.civil_servant.032.语序正确的是,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,语序正确的是,formula_or_calculation,3,0,3,0,3,True
ceval_card.civil_servant.033.拍摄,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,拍摄,formula_or_calculation,1,3,1,0,1,True
ceval_card.civil_servant.034.诊断,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,诊断,formula_or_calculation,1,1,1,0,1,True
ceval_card.civil_servant.035.电脑,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,电脑,formula_or_calculation,4,0,1,0,4,True
ceval_card.civil_servant.036.杜甫,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,杜甫,concept,2,0,0,0,2,True
ceval_card.civil_servant.037.收入分配结构,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,收入分配结构,concept,2,0,0,0,2,True
ceval_card.civil_servant.038.只有,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,只有,concept,22,1,3,0,8,True
ceval_card.civil_servant.039.才能,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,才能,concept,28,0,0,0,8,True
ceval_card.civil_servant.040.只要,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,只要,concept,9,0,0,0,8,True
ceval_card.civil_servant.041.朴素,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,朴素,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.civil_servant.042.甚至,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,甚至,abstraction_or_regularity,18,1,3,0,8,True
ceval_card.civil_servant.043.尊重民意,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,尊重民意,abstraction_or_regularity,1,0,0,0,1,True
ceval_card.civil_servant.044.节能,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,节能,concept,3,0,0,0,3,True
ceval_card.civil_servant.045.中国,civil_servant,公务员,法政大类,法律政治,制度、规范与公共治理,中国,concept,43,0,0,0,8,True
ceval_card.sports_science.001.102L,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,102L,concept,1,0,0,0,1,True
ceval_card.sports_science.002.心率加快,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,心率加快,concept,5,0,0,0,5,True
ceval_card.sports_science.003.体能,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,体能,concept,5,5,0,2,5,True
ceval_card.sports_science.004.首先,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,首先,formula_or_calculation,5,5,6,3,5,True
ceval_card.sports_science.005.其次,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,其次,formula_or_calculation,5,5,6,3,5,True
ceval_card.sports_science.006.最后,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,最后,formula_or_calculation,5,5,6,3,5,True
ceval_card.sports_science.007.体育教师,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,体育教师,procedure,3,4,1,0,3,True
ceval_card.sports_science.008.耐力,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,耐力,formula_or_calculation,17,1,4,1,8,True
ceval_card.sports_science.009.最大力量,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,最大力量,formula_or_calculation,5,0,0,0,5,True
ceval_card.sports_science.010.心率减慢,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,心率减慢,concept,4,0,0,0,4,True
ceval_card.sports_science.011.训练水平,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,训练水平,regulation_or_standard,3,5,0,2,3,True
ceval_card.sports_science.012.学生,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,学生,procedure,6,5,1,0,6,True
ceval_card.sports_science.013.运动竞赛,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,运动竞赛,procedure,6,0,0,0,6,True
ceval_card.sports_science.014.战术意识,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,战术意识,procedure,5,0,0,0,5,True
ceval_card.sports_science.015.战术能力,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,战术能力,concept,5,0,0,0,5,True
ceval_card.sports_science.016.身体机能,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,身体机能,concept,2,1,4,1,2,True
ceval_card.sports_science.017.模拟训练法,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,模拟训练法,concept,5,0,0,0,5,True
ceval_card.sports_science.018.竞技水平,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,竞技水平,regulation_or_standard,5,5,0,2,5,True
ceval_card.sports_science.019.运动能力,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,运动能力,regulation_or_standard,2,5,0,2,2,True
ceval_card.sports_science.020.正常情况下,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,正常情况下,formula_or_calculation,3,2,0,0,3,True
ceval_card.sports_science.021.极点,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,极点,concept,3,0,0,0,3,True
ceval_card.sports_science.022.肺通气量,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,肺通气量,concept,5,0,0,0,5,True
ceval_card.sports_science.023.ATP,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,ATP,concept,4,0,0,0,4,True
ceval_card.sports_science.024.速度,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,速度,formula_or_calculation,12,0,0,0,8,True
ceval_card.sports_science.025.运动员选材,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,运动员选材,procedure,3,0,0,0,3,True
ceval_card.sports_science.026.心输出量,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,心输出量,concept,7,0,0,0,7,True
ceval_card.sports_science.027.收缩速度快,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,收缩速度快,formula_or_calculation,1,0,0,0,1,True
ceval_card.sports_science.028.技能,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,技能,concept,20,5,0,2,8,True
ceval_card.sports_science.029.学校体育,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,学校体育,procedure,11,0,0,0,8,True
ceval_card.sports_science.030.想象训练法,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,想象训练法,concept,3,0,0,0,3,True
ceval_card.sports_science.031.运动训练,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,运动训练,concept,12,0,0,0,8,True
ceval_card.sports_science.032.在生长加速期,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,在生长加速期,concept,1,0,0,0,1,True
ceval_card.sports_science.033.根据以上分析,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,根据以上分析,formula_or_calculation,2,5,3,2,2,True
ceval_card.sports_science.034.此外,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,此外,procedure,2,3,5,1,2,True
ceval_card.sports_science.035.因此,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,因此,procedure,5,5,6,1,5,True
ceval_card.sports_science.036.基础训练阶段,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,基础训练阶段,procedure,2,0,0,0,2,True
ceval_card.sports_science.037.专项提高阶段,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,专项提高阶段,procedure,2,0,0,0,2,True
ceval_card.sports_science.038.最佳竞技阶段,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,最佳竞技阶段,procedure,3,0,0,0,3,True
ceval_card.sports_science.039.竞技保持阶段,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,竞技保持阶段,procedure,2,0,0,0,2,True
ceval_card.sports_science.040.缩短进入工作状态,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,缩短进入工作状态,abstraction_or_regularity,2,0,0,0,2,True
ceval_card.sports_science.041.肺活量,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,肺活量,concept,3,0,0,0,3,True
ceval_card.sports_science.042.动作时间,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,动作时间,formula_or_calculation,2,0,0,0,2,True
ceval_card.sports_science.043.动作速度,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,动作速度,formula_or_calculation,2,0,0,0,2,True
ceval_card.sports_science.044.循环血量增加,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,循环血量增加,concept,2,0,0,0,2,True
ceval_card.sports_science.045.心输出量增加,sports_science,体育学,体育学大类,体育学,运动训练与人体机能,心输出量增加,concept,2,0,0,0,2,True
ceval_card.plant_protection.001.ABA,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,ABA,formula_or_calculation,17,5,2,0,8,True
ceval_card.plant_protection.002.Ca,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,Ca,concept,12,0,0,0,8,True
ceval_card.plant_protection.003.GA,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,GA,formula_or_calculation,13,2,0,0,8,True
ceval_card.plant_protection.004.IAA,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,IAA,formula_or_calculation,13,2,0,0,8,True
ceval_card.plant_protection.005.Mg,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,Mg,concept,8,0,0,0,8,True
ceval_card.plant_protection.006.Fe,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,Fe,concept,8,0,0,0,8,True
ceval_card.plant_protection.007.高尔基体,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,高尔基体,procedure,9,0,0,0,8,True
ceval_card.plant_protection.008.乙烯,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,乙烯,formula_or_calculation,12,2,0,0,8,True
ceval_card.plant_protection.009.Cl,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,Cl,concept,5,0,0,0,5,True
ceval_card.plant_protection.010.CTK,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,CTK,procedure,8,0,0,0,8,True
ceval_card.plant_protection.011.叶绿体,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,叶绿体,procedure,7,0,0,0,7,True
ceval_card.plant_protection.012.降低,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,降低,formula_or_calculation,9,0,2,0,8,True
ceval_card.plant_protection.013.细胞分化,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞分化,abstraction_or_regularity,6,0,0,0,6,True
ceval_card.plant_protection.014.首先,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,首先,formula_or_calculation,8,5,5,1,8,True
ceval_card.plant_protection.015.线粒体,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,线粒体,procedure,5,0,0,0,5,True
ceval_card.plant_protection.016.细胞分裂素,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞分裂素,abstraction_or_regularity,5,0,0,0,5,True
ceval_card.plant_protection.017.Mo,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,Mo,concept,4,0,0,0,4,True
ceval_card.plant_protection.018.生长素,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,生长素,abstraction_or_regularity,6,2,0,0,6,True
ceval_card.plant_protection.019.内质网,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,内质网,concept,6,0,0,0,6,True
ceval_card.plant_protection.020.光照,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,光照,formula_or_calculation,4,0,0,0,4,True
ceval_card.plant_protection.021.液泡,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,液泡,concept,9,4,1,0,8,True
ceval_card.plant_protection.022.其次,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,其次,formula_or_calculation,4,5,5,1,4,True
ceval_card.plant_protection.023.增加,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,增加,concept,14,2,2,0,8,True
ceval_card.plant_protection.024.渗透势,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,渗透势,concept,10,4,1,0,8,True
ceval_card.plant_protection.025.脱落酸,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,脱落酸,abstraction_or_regularity,5,0,0,0,5,True
ceval_card.plant_protection.026.细胞生长,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞生长,procedure,6,0,0,0,6,True
ceval_card.plant_protection.027.NH,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,NH,formula_or_calculation,2,0,0,0,2,True
ceval_card.plant_protection.028.赤霉素,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,赤霉素,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.plant_protection.029.半乳糖醛酸,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,半乳糖醛酸,concept,4,0,0,0,4,True
ceval_card.plant_protection.030.不受影响,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,不受影响,formula_or_calculation,4,0,0,0,4,True
ceval_card.plant_protection.031.不变,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,不变,formula_or_calculation,7,0,0,0,7,True
ceval_card.plant_protection.032.微管,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,微管,concept,5,0,0,0,5,True
ceval_card.plant_protection.033.纤维素,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,纤维素,concept,11,0,0,0,8,True
ceval_card.plant_protection.034.红光,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,红光,concept,3,0,0,0,3,True
ceval_card.plant_protection.035.干旱,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,干旱,abstraction_or_regularity,10,0,0,0,8,True
ceval_card.plant_protection.036.细胞质,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞质,concept,8,3,2,1,8,True
ceval_card.plant_protection.037.细胞壁,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞壁,concept,20,0,0,0,8,True
ceval_card.plant_protection.038.最后,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,最后,abstraction_or_regularity,3,5,1,0,3,True
ceval_card.plant_protection.039.因此,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,因此,formula_or_calculation,2,4,4,1,2,True
ceval_card.plant_protection.040.关闭,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,关闭,abstraction_or_regularity,3,3,2,0,3,True
ceval_card.plant_protection.041.压力势,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,压力势,concept,5,4,1,0,5,True
ceval_card.plant_protection.042.衬质势,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,衬质势,concept,4,0,0,0,4,True
ceval_card.plant_protection.043.亚基,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,亚基,concept,2,0,0,0,2,True
ceval_card.plant_protection.044.细胞分裂,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞分裂,procedure,12,0,0,0,8,True
ceval_card.plant_protection.045.细胞全能性,plant_protection,植物保护,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,细胞全能性,formula_or_calculation,4,0,0,0,4,True
ceval_card.basic_medicine.001.下列选项中,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,下列选项中,concept,11,0,0,2,8,True
ceval_card.basic_medicine.002.维生素,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,维生素,concept,6,0,0,0,6,True
ceval_card.basic_medicine.003.磷酸吡哆醛,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,磷酸吡哆醛,concept,7,0,0,0,7,True
ceval_card.basic_medicine.004.蛋白激酶A,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,蛋白激酶A,formula_or_calculation,6,0,0,0,6,True
ceval_card.basic_medicine.005.下列肝细胞坏死的病变中,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,下列肝细胞坏死的病变中,concept,6,0,0,0,6,True
ceval_card.basic_medicine.006.哪项是错误的,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,哪项是错误的,concept,7,0,0,0,7,True
ceval_card.basic_medicine.007.点状坏死,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,点状坏死,concept,6,0,0,0,6,True
ceval_card.basic_medicine.008.碎片坏死,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,碎片坏死,concept,5,0,0,0,5,True
ceval_card.basic_medicine.009.桥接坏死,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,桥接坏死,concept,6,0,0,0,6,True
ceval_card.basic_medicine.010.脂肪栓塞,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,脂肪栓塞,abstraction_or_regularity,4,0,1,0,4,True
ceval_card.basic_medicine.011.空气栓塞,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,空气栓塞,abstraction_or_regularity,4,0,1,0,4,True
ceval_card.basic_medicine.012.cGMP,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,cGMP,concept,5,0,0,0,5,True
ceval_card.basic_medicine.013.生物素,basic_medicine,基础医学,医学大类,医学,基础医学、临床诊断与治疗,生物素,concept,5,0,0,0,5,True
